i,t,axis_pos,axis_vel,mapper_pos_rel,mapper_pos_abs,working_offset,encoder_estimator_pos,spi_raw,spi_errors,spi_status
1256,29.124602783937007,0.9569005370140076,-0.004564851988106966,0.9568899273872375,0.9538986682891846,-0.00299072265625,0.9538983702659607,0.953887939453125,0,0
1257,29.147967915050685,0.9567551016807556,0.05087484419345856,0.9567455053329468,0.9537407159805298,-0.00299072265625,0.953728437423706,0.953704833984375,0,0
1258,29.17121650907211,0.9565533399581909,-0.006174416281282902,0.9565488696098328,0.9535509347915649,-0.00299072265625,0.9535464644432068,0.9535369873046875,0,0
1259,29.194487269967794,0.9563938975334167,-0.007679433561861515,0.9563859701156616,0.9533942937850952,-0.00299072265625,0.9533873796463013,0.953369140625,0,0
1260,29.2177130500786,0.9562322497367859,-0.0049748728051781654,0.9562233090400696,0.9532294273376465,-0.00299072265625,0.9532262086868286,0.953216552734375,0,0
1261,29.24111047689803,0.956063985824585,-0.005384729243814945,0.9560646414756775,0.9530673027038574,-0.00299072265625,0.9530600309371948,0.9530487060546875,0,0
1262,29.26432860805653,0.9559242725372314,0.036882415413856506,0.9559040069580078,0.9529081583023071,-0.00299072265625,0.9529007077217102,0.9528656005859375,0,0
1263,29.287512331968173,0.9557104706764221,-0.011382431723177433,0.9556998014450073,0.9527072310447693,-0.00299072265625,0.9527068138122559,0.95269775390625,0,0
1264,29.31071625999175,0.9555296897888184,-0.007314428687095642,0.9555299282073975,0.9525397419929504,-0.00299072265625,0.9517947435379028,0.9525146484375,0,0
1265,29.33386996597983,0.9553481936454773,-0.0064576128497719765,0.9553364515304565,0.9523424506187439,-0.00299072265625,0.9523410797119141,0.95233154296875,0,0
1266,29.35734698502347,0.9552369117736816,0.1293887346982956,0.9552183747291565,0.9522178769111633,-0.00299072265625,0.9522042870521545,0.9521636962890625,0,0
1267,29.380580893950537,0.9550281763076782,-0.005243257619440556,0.9550173878669739,0.9520233273506165,-0.00299072265625,0.9520217180252075,0.951995849609375,0,0
1268,29.403988470090553,0.9548748135566711,-0.003999010659754276,0.9548754096031189,0.9518848657608032,-0.00299072265625,0.9518740177154541,0.9518585205078125,0,0
1269,29.427337360102683,0.9547539353370667,-0.0014434908516705036,0.9547542929649353,0.9517636895179749,-0.00299072265625,0.9517638683319092,0.951751708984375,0,0
1270,29.450638823909685,0.9546480774879456,-0.0063608745113015175,0.9546462893486023,0.9516556262969971,-0.00299072265625,0.951655924320221,0.9516448974609375,0,0
1271,29.473842622013763,0.9545554518699646,-0.001890526618808508,0.9545558094978333,0.9515652060508728,-0.00299072265625,0.9515516757965088,0.9515380859375,0,0
1272,29.497213697992265,0.9544551372528076,-0.0065397401340305805,0.9544488191604614,0.9514575600624084,-0.00299072265625,0.9514573812484741,0.951446533203125,0,0
1273,29.520519199082628,0.9543263912200928,-0.006085255183279514,0.9543257355690002,0.9499581456184387,-0.00299072265625,0.9510291218757629,0.951324462890625,0,0
1274,29.54373872000724,0.9543099403381348,0.13190683722496033,0.9542856216430664,0.9512787461280823,-0.00299072265625,0.951260507106781,0.9512176513671875,0,0
1275,29.566838887985796,0.9541016817092896,-0.0037832187954336405,0.9540985226631165,0.9511072635650635,-0.00299072265625,0.9511072039604187,0.951080322265625,0,0
1276,29.589967649895698,0.9539603590965271,-0.005362742580473423,0.9539495706558228,0.9509555101394653,-0.00299072265625,0.9509537816047668,0.9509429931640625,0,0
1277,29.613101467024535,0.9538243412971497,-0.005973690655082464,0.9538225531578064,0.950831949710846,-0.00299072265625,0.9508323669433594,0.9508209228515625,0,0
1278,29.63651000498794,0.9537301063537598,0.07482774555683136,0.9537302255630493,0.9507352709770203,-0.00299072265625,0.9507232308387756,0.95068359375,0,0
1279,29.66008817194961,0.9536101818084717,-0.004334674682468176,0.9535977244377136,0.9506044387817383,-0.00299072265625,0.950603187084198,0.950592041015625,0,0
1280,29.68334230291657,0.9533771276473999,0.10849685966968536,0.9535015225410461,0.9505224823951721,-0.00299072265625,0.9505243897438049,0.950469970703125,0,0
1281,29.707086191978306,0.9534128308296204,0.051127418875694275,0.9533896446228027,0.950394868850708,-0.00299072265625,0.950386643409729,0.9503631591796875,0,0
1282,29.73037263797596,0.9531804919242859,-0.008007839322090149,0.953169584274292,0.9501758813858032,-0.00299072265625,0.9501746296882629,0.943817138671875,0,0
1283,29.75372121296823,0.9529116153717041,-0.013312690891325474,0.952905535697937,0.949907660484314,-0.00299072265625,0.949892520904541,0.9498748779296875,0,0
1284,29.777150640031323,0.9526094794273376,-0.011032805778086185,0.9526021480560303,0.9496102929115295,-0.00299072265625,0.9495991468429565,0.9495849609375,0,0
1285,29.800342364003882,0.9523296356201172,-0.006972246337682009,0.9523151516914368,0.9493224620819092,-0.00299072265625,0.9493095874786377,0.9492950439453125,0,0
1286,29.823864754056558,0.9520688652992249,-0.010004633106291294,0.9520668387413025,0.9490669965744019,-0.00299072265625,0.9490615725517273,0.94903564453125,0,0
1287,29.84709840407595,0.9518505930900574,-0.3809766173362732,0.9514092803001404,0.9486600160598755,-0.00299072265625,0.9488373398780823,0.948822021484375,0,0
1288,29.870342534966767,0.9516653418540955,-0.008313567377626896,0.9516575336456299,0.94866544008255,-0.00299072265625,0.948658287525177,0.948638916015625,0,0
1289,29.89359298092313,0.9515053033828735,-0.0014143290463835,0.951505184173584,0.948514461517334,-0.00299072265625,0.9485032558441162,0.948486328125,0,0
1290,29.916747261071578,0.9513585567474365,0.0010592415928840637,0.9513543248176575,0.9483630061149597,-0.00299072265625,0.9483622312545776,0.9483489990234375,0,0
