i,t_rel,error,display_position_deg,filtered_position_deg,measured_position_deg,velocity_deg_per_sec,raw_velocity_deg_per_sec,raw_position_deg,pos_estimate,pending_confirmation,glitch_rejected,display_delta_deg,filtered_delta_deg,measured_delta_deg
207,10.735303379129618,,16.28365625,16.30068979488382,16.28365625,0.0,0.04794850945472717,16.34765625,0.04541015625,False,False,0.0,-0.008298913301501898,0.0
208,10.78712571808137,,16.28365625,16.29510960557988,16.28365625,0.0,0.047942474484443665,16.34765625,0.04541015625,False,False,0.0,-0.005580189303941552,0.0
209,10.839154666056857,,16.28365625,16.291357486291915,16.28365625,0.0,0.0479377806186676,16.34765625,0.04541015625,False,False,0.0,-0.003752119287980804,0.0
210,10.891048151999712,,16.28365625,16.28883456128268,16.28365625,0.0,0.549510195851326,16.34765625,0.04541015625,False,False,0.0,-0.002522925009230903,0.0
211,10.942762695020065,,16.28365625,16.287138146506475,16.28365625,0.0,0.03989115357398987,16.34765625,0.04541015625,False,False,0.0,-0.0016964147762053017,0.0
212,10.995039865141734,,16.28365625,16.28599747721095,16.28365625,0.0,7.061914354562759,16.34765625,0.04541015625,False,False,0.0,-0.0011406692955233666,0.0
213,11.046897259075195,,16.28365625,16.301050803676645,16.371546875,0.0,6.573746278882027,16.435546875,0.045654296875,False,False,0.0,0.015053326465704231,0.087890625
214,11.098614395130426,,16.28365625,16.33267759714658,16.371546875,0.0,-0.08619010972324759,16.435546875,0.045654296875,False,False,0.0,0.031626793469939685,0.0
215,11.150452529080212,,16.28365625,16.316618203821363,16.28365625,0.0,0.03986835479736328,16.34765625,0.04541015625,False,False,0.0,-0.01605939332520734,-0.087890625
216,11.202040147036314,,16.28365625,16.305819867749484,16.28365625,0.0,0.04791632294654846,16.34765625,0.04541015625,False,False,0.0,-0.010798336071871972,0.0
217,11.253960986156017,,16.28365625,16.327352035324758,16.371546875,0.0,0.6809008866548538,16.435546875,0.045654296875,False,False,0.0,0.02153216757528753,0.087890625
218,11.305725843179971,,16.28365625,16.34183026480237,16.371546875,0.0,-0.08085720764938742,16.435546875,0.045654296875,False,False,0.0,0.014478229477617788,0.0
219,11.357573718996719,,16.28365625,16.35156542630311,16.371546875,0.0,-0.08086726593319327,16.435546875,0.045654296875,False,False,0.0,0.009735161500742606,0.0
220,11.409242836060002,,16.28365625,16.358111348896212,16.371546875,0.0,-0.08088335918728262,16.435546875,0.045654296875,False,False,0.0,0.006545922593090836,0.0
221,11.460872936062515,,16.28365625,16.349540170997813,16.371546875,0.0,-46.676225066185,16.435546875,0.045654296875,False,False,0.0,-0.008571177898403448,0.0
222,11.51256534899585,,16.28365625,16.34092925472893,16.28365625,0.0,0.037124454975128174,16.34765625,0.04541015625,False,False,0.0,-0.008610916268878555,-0.087890625
223,11.564339392120019,,16.28365625,16.322166618379736,16.28365625,0.0,0.037124454975128174,16.34765625,0.04541015625,False,False,0.0,-0.018762636349208606,0.0
224,11.616039120126516,,16.28365625,16.30955062169853,16.28365625,0.0,0.0451650470495224,16.34765625,0.04541015625,False,False,0.0,-0.012615996681205388,0.0
225,11.667899255175143,,16.28365625,16.30106762553009,16.28365625,0.0,0.2141435444355011,16.34765625,0.04541015625,False,False,0.0,-0.008482996168424961,0.0
226,11.7195707061328,,16.28365625,16.29536365890643,16.28365625,0.0,5.31033530831337,16.34765625,0.04541015625,False,False,0.0,-0.0057039666236562425,0.0
227,11.771260953042656,,16.28365625,16.29152831174869,16.28365625,0.0,8.043506294488907,16.34765625,0.04541015625,False,False,0.0,-0.0038353471577465825,0.0
228,11.82322064298205,,16.28365625,16.288949424319817,16.28365625,0.0,0.04514962434768677,16.34765625,0.04541015625,False,False,0.0,-0.002578887428882126,0.0
229,11.875179092166945,,16.28365625,16.28721538041264,16.28365625,0.0,0.039783865213394165,16.34765625,0.04541015625,False,False,0.0,-0.0017340439071631408,0.0
230,11.927024672040716,,16.28365625,16.285618640617358,16.28365625,0.0,0.04514224827289581,16.34765625,0.04541015625,False,False,0.0,-0.0015967397952749707,0.0
231,11.97871825308539,,16.28365625,16.30079607395111,16.371546875,0.0,6.600461080670357,16.435546875,0.045654296875,False,False,0.0,0.015177433333747103,0.087890625
232,12.030467703007162,,16.28365625,16.323974036374725,16.371546875,0.0,0.28653569519519806,16.435546875,0.045654296875,False,False,0.0,0.023177962423631016,0.0
233,12.082165766041726,,16.28365625,16.339558898308365,16.371546875,0.0,-0.08092694508377463,16.435546875,0.045654296875,False,False,0.0,0.01558486193363251,0.0
234,12.134140215115622,,16.28365625,16.350038159472543,16.371546875,0.0,1.0616780072450638,16.435546875,0.045654296875,False,False,0.0,0.0104792611641642,0.0
235,12.185999184148386,,16.28365625,16.35708441467934,16.371546875,0.0,8.778377249836922,16.435546875,0.045654296875,False,False,0.0,0.007046255206802243,0.0
236,12.237725727027282,,16.28365625,16.36182231668039,16.371546875,0.0,-0.04341021442087367,16.435546875,0.045654296875,False,False,0.0,0.004737902001039629,0.0
237,12.28968823212199,,16.28365625,16.365008081985895,16.371546875,0.0,-47.478286027908325,16.435546875,0.045654296875,False,False,0.0,0.003185765305516952,0.0
238,12.34136285004206,,16.28365625,16.338357221827316,16.28365625,0.0,0.03704935312271118,16.34765625,0.04541015625,False,False,0.0,-0.026650860158582645,-0.087890625
239,12.393184744985774,,16.28365625,16.32043718345669,16.28365625,0.0,2.55294531583786,16.34765625,0.04541015625,False,False,0.0,-0.01792003837061884,0.0
240,12.444927270058542,,16.28365625,16.324208062156277,16.371546875,0.0,0.02897992730140686,16.435546875,0.045654296875,False,False,0.0,0.003770878699583591,0.087890625
241,12.496823108987883,,16.28365625,16.31092328849388,16.28365625,0.0,8.048784881830215,16.34765625,0.04541015625,False,False,0.0,-0.013284773662405769,-0.087890625
242,12.548496505012736,,16.28365625,16.33078357543328,16.371546875,0.0,7.869065478444099,16.435546875,0.045654296875,False,False,0.0,0.019860286939405114,0.087890625
243,12.6001347519923,,16.28365625,16.315344663621335,16.28365625,0.0,0.05310840904712677,16.34765625,0.04541015625,False,False,0.0,-0.015438911811941125,-0.087890625
244,12.651880425168201,,16.28365625,16.304963539318987,16.28365625,0.0,0.039698705077171326,16.34765625,0.04541015625,False,False,0.0,-0.010381124302341505,0.0
245,12.703493581153452,,16.28365625,16.295404407497227,16.28365625,0.0,0.0450463593006134,16.34765625,0.04541015625,False,False,0.0,-0.009559131821760047,0.0
246,12.75522803212516,,16.28365625,16.320348679851133,16.371546875,0.0,-0.08101746963802725,16.435546875,0.045654296875,False,False,0.0,0.02494427235390617,0.087890625
247,12.806986815994605,,16.28365625,16.3371212085819,16.371546875,0.0,-0.027378651138860732,16.435546875,0.045654296875,False,False,0.0,0.016772528730768954,0.0
248,12.858710433123633,,16.28365625,16.34839905690047,16.371546875,0.0,-0.0810335628921166,16.435546875,0.045654296875,False,False,0.0,0.011277848318570705,0.0
249,12.910470014205202,,16.28365625,16.340161969609873,16.28365625,0.0,-0.2232022024691105,16.34765625,0.04541015625,False,False,0.0,-0.008237087290581258,-0.087890625
250,12.962153207045048,,16.28365625,16.321650695865678,16.28365625,0.0,0.46343274414539337,16.34765625,0.04541015625,False,False,0.0,-0.018511273744195478,0.0
251,13.013905584113672,,16.28365625,16.309203715400084,16.28365625,0.0,0.03964439034461975,16.34765625,0.04541015625,False,False,0.0,-0.012446980465597335,0.0
252,13.065537128131837,,16.28365625,16.329627334485018,16.371546875,0.0,0.04232056438922882,16.435546875,0.045654296875,False,False,0.0,0.020423619084937172,0.087890625
253,13.1172696352005,,16.28365625,16.314567207207727,16.28365625,0.0,4.1300030797719955,16.34765625,0.04541015625,False,False,0.0,-0.015060127277280344,-0.087890625
254,13.169038772117347,,16.28365625,16.304440777626475,16.28365625,0.0,0.04767492413520813,16.34765625,0.04541015625,False,False,0.0,-0.01012642958124843,0.0
255,13.2206705941353,,16.28365625,16.297631766376046,16.28365625,0.0,18.4261617064476,16.34765625,0.04541015625,False,False,0.0,-0.006809011250425101,0.0
256,13.272345378994942,,16.28365625,16.293053387211252,16.28365625,0.0,0.039617568254470825,16.34765625,0.04541015625,False,False,0.0,-0.004578379164797752,0.0
257,13.323991349199787,,16.28365625,16.289974885060847,16.28365625,0.0,0.039617568254470825,16.34765625,0.04541015625,False,False,0.0,-0.0030785021504016186,0.0
258,13.375696801114827,,16.28365625,16.287904900214915,16.28365625,0.0,1.4289971441030502,16.34765625,0.04541015625,False,False,0.0,-0.0020699848459457826,0.0
259,13.427507900167257,,16.28365625,16.28651304240451,16.28365625,0.0,8.971368223428726,16.34765625,0.04541015625,False,False,0.0,-0.0013918578104039625,0.0
260,13.4791875181254,,16.28365625,16.314370125962792,16.371546875,0.0,-0.08109659480396658,16.435546875,0.045654296875,False,False,0.0,0.0278570835582741,0.087890625
261,13.530921692028642,,16.28365625,16.33310122894738,16.371546875,0.0,0.03959678113460541,16.435546875,0.045654296875,False,False,0.0,0.018731102984588688,0.0
262,13.582667088136077,,16.28365625,16.345696022594222,16.371546875,0.0,0.09323425590991974,16.435546875,0.045654296875,False,False,0.0,0.012594793646826474,0.0
263,13.63426448404789,,16.28365625,16.341192105592356,16.371546875,0.0,0.5357987433671951,16.435546875,0.045654296875,False,False,0.0,-0.004503917001869695,0.0
264,13.685910307103768,,16.28365625,16.35481022650125,16.371546875,0.0,-0.08112006413284689,16.435546875,0.045654296875,False,False,0.0,0.013618120908887477,0.0
265,13.737575481180102,,16.28365625,16.360293152549442,16.371546875,0.0,-0.08113079296890646,16.435546875,0.045654296875,False,False,0.0,0.005482926048188119,0.0
266,13.789217507001013,,16.28365625,16.348159559524245,16.28365625,0.0,-0.06504306569695473,16.34765625,0.04541015625,False,False,0.0,-0.012133593025197342,-0.087890625
267,13.840923310024664,,16.28365625,16.327028275324103,16.28365625,0.0,0.036881715059280396,16.34765625,0.04541015625,False,False,0.0,-0.021131284200151867,0.0
268,13.892645669169724,,16.28365625,16.31281959982793,16.28365625,0.0,0.036881715059280396,16.34765625,0.04541015625,False,False,0.0,-0.014208675496178103,0.0
269,13.944386288058013,,16.28365625,16.3032656864243,16.28365625,0.0,-0.15892021358013153,16.34765625,0.04541015625,False,False,0.0,-0.009553913403635761,0.0
270,13.996083851205185,,16.28365625,16.2968416350517,16.28365625,0.0,0.04492230713367462,16.34765625,0.04541015625,False,False,0.0,-0.006424051372590611,0.0
271,14.047710989136249,,16.28365625,16.29252210290876,16.28365625,0.0,0.03954179584980011,16.34765625,0.04541015625,False,False,0.0,-0.004319532142943672,0.0
272,14.099439847981557,,16.28365625,16.289617649495845,16.28365625,0.0,0.10391548275947571,16.34765625,0.04541015625,False,False,0.0,-0.002904453412924113,0.0
273,14.15124526200816,,16.28365625,16.287664695021007,16.28365625,0.0,0.10928124189376831,16.34765625,0.04541015625,False,False,0.0,-0.0019529544748309036,0.0
274,14.203054566169158,,16.28365625,16.286351528432125,16.28365625,0.0,0.04758909344673157,16.34765625,0.04541015625,False,False,0.0,-0.0013131665888863608,0.0
275,14.254632906988263,,16.28365625,16.28546855521776,16.28365625,0.0,0.03685086965560913,16.34765625,0.04541015625,False,False,0.0,-0.0008829732143738056,0.0
276,14.30629563704133,,16.28365625,16.313667812778426,16.371546875,0.0,8.941782787442207,16.435546875,0.045654296875,False,False,0.0,0.028199257560657998,0.087890625
277,14.358055867021903,,16.28365625,16.33262899356221,16.371546875,0.0,1.3913536816835403,16.435546875,0.045654296875,False,False,0.0,0.0189611807837764,0.0
278,14.409690430155024,,16.28365625,16.316585522771227,16.28365625,0.0,0.04487469792366028,16.34765625,0.04541015625,False,False,0.0,-0.01604347079097579,-0.087890625
279,14.461331420112401,,16.28365625,16.30579789301137,16.28365625,0.0,0.0475582480430603,16.34765625,0.04541015625,False,False,0.0,-0.010787629759846595,0.0
280,14.51304027903825,,16.28365625,16.29854429076084,16.28365625,0.0,0.03951027989387512,16.34765625,0.04541015625,False,False,0.0,-0.007253602250528957,0.0
281,14.56478541600518,,16.28365625,16.32245993735759,16.371546875,0.0,-0.08119516598526388,16.435546875,0.045654296875,False,False,0.0,0.023915646596748275,0.087890625
282,14.616397480014712,,16.28365625,16.305051361490975,16.28365625,0.0,0.036811307072639465,16.34765625,0.04541015625,False,False,0.0,-0.017408575866625142,-0.087890625
283,14.668092543026432,,16.28365625,16.298042322966534,16.28365625,0.0,0.08508570492267609,16.34765625,0.04541015625,False,False,0.0,-0.007009038524444122,0.0
284,14.719738866202533,,16.28365625,16.322122414212696,16.371546875,0.0,0.6107980012893677,16.435546875,0.045654296875,False,False,0.0,0.024080091246162283,0.087890625
285,14.771476799156517,,16.28365625,16.338313867566615,16.371546875,0.0,1.1472243815660477,16.435546875,0.045654296875,False,False,0.0,0.01619145335391181,0.0
286,14.823229381116107,,16.28365625,16.320408032051795,16.28365625,0.0,-0.06513426080346107,16.34765625,0.04541015625,False,False,0.0,-0.017905835514824275,-0.087890625
287,14.875118387164548,,16.28365625,16.308368148251628,16.28365625,0.0,0.05288377404212952,16.34765625,0.04541015625,False,False,0.0,-0.012039883800156304,0.0
288,14.927128005074337,,16.28365625,16.300272530384394,16.28365625,0.0,8.04318442940712,16.34765625,0.04541015625,False,False,0.0,-0.00809561786724089,0.0
289,14.979134825989604,,16.28365625,16.323622005680463,16.371546875,0.0,-0.05441532062832266,16.435546875,0.045654296875,False,False,0.0,0.02334947529607234,0.087890625
290,15.031052018050104,,16.28365625,16.339322192869545,16.371546875,0.0,-0.08124813961330801,16.435546875,0.045654296875,False,False,0.0,0.015700187189082726,0.0
291,15.082889136159793,,16.28365625,16.34987899873548,16.371546875,0.0,-0.08124813961330801,16.435546875,0.045654296875,False,False,0.0,0.010556805865945762,0.0
292,15.134871661197394,,16.28365625,16.35697739499974,16.371546875,0.0,7.852714732289314,16.435546875,0.045654296875,False,False,0.0,0.007098396264268558,0.0
293,15.186752223176882,,16.28365625,16.36175035664782,16.371546875,0.0,-0.07054679619614035,16.435546875,0.045654296875,False,False,0.0,0.004772961648086493,0.0
294,15.238646286074072,,16.28365625,16.364959696059994,16.371546875,0.0,-0.08396722900215536,16.435546875,0.045654296875,False,False,0.0,0.0032093394121659458,0.0
295,15.290530237136409,,16.28365625,16.367117655880744,16.371546875,0.0,-0.04910521733108908,16.435546875,0.045654296875,False,False,0.0,0.002157959820749511,0.0
296,15.342571818036959,,16.28365625,16.368568668064214,16.371546875,0.0,0.20301707088947296,16.435546875,0.045654296875,False,False,0.0,0.0014510121834803158,0.0
297,15.394509101985022,,16.28365625,16.369544328656378,16.371546875,0.0,10.111081749200821,16.435546875,0.045654296875,False,False,0.0,0.0009756605921609207,0.0
298,15.44648273801431,,16.28365625,16.341407394088545,16.28365625,0.0,0.039386898279190063,16.34765625,0.04541015625,False,False,0.0,-0.028136934567839944,-0.087890625
299,15.498578596161678,,16.28365625,16.32248811928514,16.28365625,0.0,0.03669865429401398,16.34765625,0.04541015625,False,False,0.0,-0.018919274803408825,0.0
300,15.550582954194397,,16.28365625,16.338559767657326,16.371546875,0.0,-0.08131854759994894,16.435546875,0.045654296875,False,False,0.0,0.016071648372189884,0.087890625
301,15.602521683089435,,16.28365625,16.34936634402279,16.371546875,0.0,-0.08132391201797873,16.435546875,0.045654296875,False,False,0.0,0.01080657636546789,0.0
302,15.654396005207673,,16.28365625,16.356632685970926,16.371546875,0.0,-0.08132927643600851,16.435546875,0.045654296875,False,False,0.0,0.007266341948138688,0.0
303,15.706242753192782,,16.28365625,16.332725605546848,16.28365625,0.0,0.04473254084587097,16.34765625,0.04541015625,False,False,0.0,-0.023907080424066862,-0.087890625
304,15.758167426101863,,16.28365625,16.316650484669697,16.28365625,0.0,3.9419788867235184,16.34765625,0.04541015625,False,False,0.0,-0.016075120877161453,0.0
305,15.809886841103435,,16.28365625,16.301848215181362,16.28365625,0.0,8.968439251184464,16.34765625,0.04541015625,False,False,0.0,-0.01480226948834229,0.0
306,15.861708256183192,,16.28365625,16.295888527387948,16.28365625,0.0,8.531239181756973,16.34765625,0.04541015625,False,False,0.0,-0.005959687793421153,0.0
307,15.913592152995989,,16.28365625,16.29188123331566,16.28365625,0.0,0.039361417293548584,16.34765625,0.04541015625,False,False,0.0,-0.004007294072295053,0.0
308,15.965366661082953,,16.28365625,16.28918672878145,16.28365625,0.0,0.07691100239753723,16.34765625,0.04541015625,False,False,0.0,-0.0026945045342188223,0.0
309,16.01733448309824,,16.28365625,16.287374943932647,16.28365625,0.0,2.1717162430286407,16.34765625,0.04541015625,False,False,0.0,-0.0018117848487975152,0.0
310,16.06911238003522,,16.28365625,16.30197701230031,16.371546875,0.0,-0.06524608063045889,16.435546875,0.045654296875,False,False,0.0,0.0146020683676511,0.087890625
311,16.120999850099906,,16.28365625,16.324768099320732,16.371546875,0.0,-0.08135542797390372,16.435546875,0.045654296875,False,False,0.0,0.022791087020436862,0.0
312,16.172732247039676,,16.28365625,16.34009282623326,16.371546875,0.0,-0.02772800886305049,16.435546875,0.045654296875,False,False,0.0,0.015324726912524511,0.0
313,16.224566829157993,,16.28365625,16.337424516359242,16.371546875,0.0,-0.03309577965410426,16.435546875,0.045654296875,False,False,0.0,-0.002668309874024999,0.0
314,16.276542929001153,,16.28365625,16.348603001049955,16.371546875,0.0,7.866002395749092,16.435546875,0.045654296875,False,False,0.0,0.011178484690702817,0.0
315,16.328598583117127,,16.28365625,16.35611941415599,16.371546875,0.0,0.03395207226276398,16.435546875,0.045654296875,False,False,0.0,0.007516413106031905,0.0
316,16.380760793108493,,16.28365625,16.361173450328494,16.371546875,0.0,0.07416978478431702,16.435546875,0.045654296875,False,False,0.0,0.005054036172509768,0.0
317,16.432904836023226,,16.28365625,16.34875147175088,16.28365625,0.0,0.03928966820240021,16.34765625,0.04541015625,False,False,0.0,-0.012421978577606296,-0.087890625
318,16.484804139006883,,16.28365625,16.327426277105292,16.28365625,0.0,2.1099496632814407,16.34765625,0.04541015625,False,False,0.0,-0.021325194645584133,0.0
319,16.536823813105002,,16.28365625,16.313087216225597,16.28365625,0.0,0.03928430378437042,16.34765625,0.04541015625,False,False,0.0,-0.014339060879706267,0.0
320,16.588835005182773,,16.28365625,16.303445631690092,16.28365625,0.0,0.039284974336624146,16.34765625,0.04541015625,False,False,0.0,-0.009641584535501124,0.0
321,16.641692062141374,,16.28365625,16.29696263024842,16.28365625,0.0,0.04733428359031677,16.34765625,0.04541015625,False,False,0.0,-0.006483001441665692,0.0
322,16.693553125020117,,16.28365625,16.292603460079036,16.28365625,0.0,0.047326236963272095,16.34765625,0.04541015625,False,False,0.0,-0.004359170169379922,0.0
323,16.74532181909308,,16.28365625,16.288589455326854,16.28365625,0.0,0.036591365933418274,16.34765625,0.04541015625,False,False,0.0,-0.004014004752178835,0.0
324,16.79724619607441,,16.28365625,16.286973337261774,16.28365625,0.0,0.036592036485672,16.34765625,0.04541015625,False,False,0.0,-0.0016161180650726692,0.0
325,16.84906485211104,,16.28365625,16.28588665947482,16.28365625,0.0,0.036592036485672,16.34765625,0.04541015625,False,False,0.0,-0.0010866777869580346,0.0
326,16.90092424908653,,16.28365625,16.285155977330867,16.28365625,0.0,0.036592036485672,16.34765625,0.04541015625,False,False,0.0,-0.0007306821439669875,0.0
327,16.952963089104742,,16.28365625,16.28488602641131,16.28365625,0.0,0.03926888108253479,16.34765625,0.04541015625,False,False,0.0,-0.000269950919545181,0.0
328,17.004866801202297,,16.28365625,16.284483151658964,16.28365625,0.0,0.03926888108253479,16.34765625,0.04541015625,False,False,0.0,-0.0004028747523534548,0.0
329,17.05717125115916,,16.28365625,16.284212258675485,16.28365625,0.0,1.817573457956314,16.34765625,0.04541015625,False,False,0.0,-0.0002708929834795981,0.0
330,17.108945241197944,,16.28365625,16.312755784141384,16.371546875,0.0,-0.08680031227413565,16.435546875,0.045654296875,False,False,0.0,0.028543525465892117,0.087890625
331,17.160936582135037,,16.28365625,16.332015745506666,16.371546875,0.0,4.95842345058918,16.435546875,0.045654296875,False,False,0.0,0.019259961365293066,0.0
332,17.212963255122304,,16.28365625,16.331993487278684,16.371546875,0.0,-0.017078967212000862,16.435546875,0.045654296875,False,False,0.0,-2.2258227971860833e-05,0.0
333,17.264862078009173,,16.28365625,16.344951177096192,16.371546875,0.0,0.06337054073810577,16.435546875,0.045654296875,False,False,0.0,0.012957689817511664,0.0
334,17.31660601310432,,16.28365625,16.353663927729478,16.371546875,0.0,-0.0707452796632424,16.435546875,0.045654296875,False,False,0.0,0.008712750633293354,0.0
335,17.368759186007082,,16.28365625,16.359522381255303,16.371546875,0.0,-0.08147813903633505,16.435546875,0.045654296875,False,False,0.0,0.005858453525831919,0.0
336,17.42069612001069,,16.28365625,16.363461605406062,16.371546875,0.0,0.012383759021759033,16.435546875,0.045654296875,False,False,0.0,0.00393922415076986,0.0
337,17.472601626999676,,16.28365625,16.366110339725036,16.371546875,0.0,-0.05467884766403586,16.435546875,0.045654296875,False,False,0.0,0.002648734318967172,0.0
338,17.52454165299423,,16.28365625,16.367891348681113,16.371546875,0.0,0.9028429538011551,16.435546875,0.045654296875,False,False,0.0,0.0017810089560725828,0.0
339,17.576349792070687,,16.28365625,16.34029593035318,16.28365625,0.0,9.676343277096748,16.34765625,0.04541015625,False,False,0.0,-0.027595418327933885,-0.087890625
340,17.62837002100423,,16.28365625,16.321740771069475,16.28365625,0.0,0.04721291363239288,16.34765625,0.04541015625,False,False,0.0,-0.018555159283693,0.0
341,17.680393065093085,,16.28365625,16.309264281967117,16.28365625,0.0,0.036484748125076294,16.34765625,0.04541015625,False,False,0.0,-0.01247648910236876,0.0
342,17.732440849998966,,16.28365625,16.30087509069469,16.28365625,0.0,7.991916686296463,16.34765625,0.04541015625,False,False,0.0,-0.008389191272442531,0.0
343,17.784388709114864,,16.28365625,16.295234198483108,16.28365625,0.0,0.04452601075172424,16.34765625,0.04541015625,False,False,0.0,-0.0056408922115736004,0.0
344,17.836376791121438,,16.28365625,16.291441262560042,16.28365625,0.0,4.593551829457283,16.34765625,0.04541015625,False,False,0.0,-0.003792935923058849,0.0
345,17.88819870701991,,16.28365625,16.28889089244537,16.28365625,0.0,15.566465556621552,16.34765625,0.04541015625,False,False,0.0,-0.0025503701146760704,0.0
346,17.940147900022566,,16.28365625,16.287176023580265,16.28365625,0.0,0.04719749093055725,16.34765625,0.04541015625,False,False,0.0,-0.0017148688650934218,0.0
347,17.992084427038208,,16.28365625,16.28602294575537,16.28365625,0.0,0.04718609154224396,16.34765625,0.04541015625,False,False,0.0,-0.0011530778248811657,0.0
348,18.04416404501535,,16.28365625,16.284961170305248,16.28365625,0.0,0.039140135049819946,16.34765625,0.04541015625,False,False,0.0,-0.001061775450125424,0.0
349,18.096221960149705,,16.28365625,16.28453367841325,16.28365625,0.0,0.039140135049819946,16.34765625,0.04541015625,False,False,0.0,-0.00042749189199753346,0.0
350,18.148324356181547,,16.28365625,16.28424623286507,16.28365625,0.0,0.039140135049819946,16.34765625,0.04541015625,False,False,0.0,-0.00028744554816739765,0.0
351,18.200164846144617,,16.28365625,16.28405295447847,16.28365625,0.0,0.10350778698921204,16.34765625,0.04541015625,False,False,0.0,-0.00019327838660387897,0.0
352,18.252263650065288,,16.28365625,16.283922994091323,16.28365625,0.0,0.06327465176582336,16.34765625,0.04541015625,False,False,0.0,-0.0001299603871416366,0.0
353,18.304171621100977,,16.28365625,16.283835608727006,16.28365625,0.0,0.039129406213760376,16.34765625,0.04541015625,False,False,0.0,-8.738536430996646e-05,0.0
354,18.356190999038517,,16.28365625,16.283776850808042,16.28365625,0.0,10.741127282381058,16.34765625,0.04541015625,False,False,0.0,-5.875791896414739e-05,0.0
355,18.408019989030436,,16.28365625,16.299557654483326,16.371546875,0.0,8.44783253967762,16.435546875,0.045654296875,False,False,0.0,0.015780803675284005,0.087890625
356,18.460083441110328,,16.28365625,16.32314132312459,16.371546875,0.0,1.519675925374031,16.435546875,0.045654296875,False,False,0.0,0.023583668641265376,0.0
357,18.51215774519369,,16.28365625,16.33899898191898,16.371546875,0.0,-0.08160822617355734,16.435546875,0.045654296875,False,False,0.0,0.015857658794402596,0.0
358,18.564065382117406,,16.28365625,16.333841359192323,16.28365625,0.0,1.3882389664649963,16.34765625,0.04541015625,False,False,0.0,-0.00515762272664233,-0.087890625
359,18.61602090904489,,16.28365625,16.33322102992092,16.371546875,0.0,-0.019922779320040718,16.435546875,0.045654296875,False,False,0.0,-0.0006203292714133113,0.087890625
360,18.66793321399018,,16.28365625,16.316983608018827,16.28365625,0.0,0.9724952280521393,16.34765625,0.04541015625,False,False,0.0,-0.016237421902104643,-0.087890625
361,18.719833037117496,,16.28365625,16.30606556553186,16.28365625,0.0,0.04712238907814026,16.34765625,0.04541015625,False,False,0.0,-0.010918042486963486,0.0
362,18.771902137203142,,16.28365625,16.29872427376362,16.28365625,0.0,0.039075762033462524,16.34765625,0.04541015625,False,False,0.0,-0.00734129176822762,0.0
363,18.823784386040643,,16.28365625,16.293787989178657,16.28365625,0.0,0.039075762033462524,16.34765625,0.04541015625,False,False,0.0,-0.004936284584971418,0.0
364,18.875793116167188,,16.28365625,16.328673113642456,16.371546875,0.0,7.095956280827522,16.435546875,0.045654296875,False,False,0.0,0.034885124463812645,0.087890625
365,18.927759235026315,,16.28365625,16.342718557863186,16.371546875,0.0,-0.08163840102497488,16.435546875,0.045654296875,False,False,0.0,0.014045444220727177,0.0
366,18.979706929065287,,16.28365625,16.352162714557206,16.371546875,0.0,0.033687204122543335,16.435546875,0.045654296875,False,False,0.0,0.009444156694030426,0.0
367,19.031752621987835,,16.28365625,16.358512965518266,16.371546875,0.0,-0.08165449427906424,16.435546875,0.045654296875,False,False,0.0,0.006350250961048687,0.0
368,19.083686335012317,,16.28365625,16.346962561764485,16.28365625,0.0,0.03635130822658539,16.34765625,0.04541015625,False,False,0.0,-0.011550403753773253,-0.087890625
369,19.135780342156067,,16.28365625,16.326223414030444,16.28365625,0.0,0.17046108841896057,16.34765625,0.04541015625,False,False,0.0,-0.020739147734047947,0.0
370,19.187707536155358,,16.28365625,16.31227841109407,16.28365625,0.0,0.03903284668922424,16.34765625,0.04541015625,False,False,0.0,-0.013945002936367246,0.0
371,19.23966839700006,,16.28365625,16.318722103619653,16.371546875,0.0,1.6108019649982452,16.435546875,0.045654296875,False,False,0.0,0.006443692525579081,0.087890625
372,19.291753960074857,,16.28365625,16.33602749872386,16.371546875,0.0,-0.02266936266096309,16.435546875,0.045654296875,False,False,0.0,0.01730539510421636,0.0
373,19.343638969119638,,16.28365625,16.347663646391926,16.371546875,0.0,-0.0173176838143263,16.435546875,0.045654296875,False,False,0.0,0.011636147668070862,0.0
374,19.395592162152752,,16.28365625,16.35548779208393,16.371546875,0.0,6.835722327232361,16.435546875,0.045654296875,False,False,0.0,0.007824145692012507,0.0
375,19.447275747079402,,16.28365625,16.344928435147235,16.28365625,0.0,1.4713049679994583,16.34765625,0.04541015625,False,False,0.0,-0.010559356936710174,-0.087890625
376,19.49882651702501,,16.28365625,16.324855667293004,16.28365625,0.0,0.27772262692451477,16.34765625,0.04541015625,False,False,0.0,-0.020072767854230733,0.0
377,19.550564027158543,,16.28365625,16.32433139443782,16.28365625,0.0,8.530874401330948,16.34765625,0.04541015625,False,False,0.0,-0.0005242728551877462,0.0
378,19.602206129115075,,16.28365625,16.311006217119996,16.28365625,0.0,-63.290643095970154,16.34765625,0.04541015625,False,False,0.0,-0.013325177317824455,0.0
379,19.653951195068657,,16.28365625,16.30204636789149,16.28365625,0.0,0.036312416195869446,16.34765625,0.04541015625,False,False,0.0,-0.008959849228517669,0.0
380,19.705541354138404,,16.28365625,16.293795972521593,16.28365625,0.0,-63.821720480918884,16.34765625,0.04541015625,False,False,0.0,-0.0082503953698847,0.0
