i,t_rel,axis0.pos_estimate,axis0.vel_estimate,axis0.pos_vel_mapper.pos_rel,axis0.pos_vel_mapper.pos_abs,axis0.pos_vel_mapper.vel,axis0.pos_vel_mapper.working_offset,encoder_estimator0.pos_estimate,encoder_estimator0.vel_estimate,spi_encoder0.raw,spi_encoder0.n_errors,spi_encoder0.status,spi_encoder0.warning,onboard_encoder0.raw,onboard_encoder0.status,axis0.active_errors,axis0.pos_estimate.delta,axis0.pos_vel_mapper.pos_rel.delta,encoder_estimator0.pos_estimate.delta,spi_encoder0.raw.delta,onboard_encoder0.raw.delta
245,13.464508494129404,0.05698847770690918,0.19093668460845947,0.05694854259490967,,0.08788025379180908,0.0,0.9964126944541931,0.039168357849121094,0.9963836669921875,0.0,0.0,0.0,0.949951171875,0.0,268435969.0,0.0001189112663269043,7.897615432739258e-05,2.8967857360839844e-05,0.0,0.61602783203125
246,13.52075940114446,0.056869566440582275,-2.7034125328063965,0.0539931058883667,,0.4062512516975403,0.0,0.9964491128921509,-3.230973482131958,0.9963836669921875,0.0,0.0,0.0,0.30108642578125,0.0,268435969.0,-0.0001189112663269043,-0.0029554367065429688,3.641843795776367e-05,0.0,-0.64886474609375
247,13.576633958145976,0.05701172351837158,0.35317307710647583,0.057001709938049316,,0.17569279670715332,0.0,0.9964284896850586,0.06149774789810181,0.9963836669921875,0.0,0.0,0.0,0.69061279296875,0.0,268435969.0,0.00014215707778930664,0.003008604049682617,-2.0623207092285156e-05,0.0,0.3895263671875
248,13.633887433214113,0.0569186806678772,0.0678374171257019,0.04953646659851074,,-0.14706715941429138,0.0,0.996181845664978,0.5324705243110657,0.9963836669921875,0.0,0.0,0.0,0.06317138671875,0.0,268435969.0,-9.304285049438477e-05,-0.007465243339538574,-0.0002466440200805664,0.0,-0.62744140625
249,13.689529380062595,0.05322784185409546,-0.13797755539417267,0.05617344379425049,,0.5365458726882935,0.0,0.9965360760688782,0.3369448184967041,0.9963836669921875,0.0,0.0,0.0,0.33831787109375,0.0,268435969.0,-0.0036908388137817383,0.006636977195739746,0.0003542304039001465,0.0,0.275146484375
250,13.74551360309124,0.05652916431427002,-1.435585379600525,0.054776012897491455,,0.7472858428955078,0.0,0.996571958065033,0.5626530051231384,0.9963836669921875,0.0,0.0,0.0,0.39215087890625,0.0,268435969.0,0.0033013224601745605,-0.0013974308967590332,3.5881996154785156e-05,0.0,0.0538330078125
251,13.801739843096584,0.05696117877960205,0.1144486665725708,0.05691826343536377,,-3.629803419113159,0.0,0.9946805238723755,0.344932496547699,0.9963836669921875,0.0,0.0,0.0,0.151611328125,0.0,268435969.0,0.00043201446533203125,0.0021422505378723145,-0.0018914341926574707,0.0,-0.24053955078125
252,13.858140582218766,0.05695474147796631,0.12505143880844116,0.0569225549697876,,-0.40753841400146484,0.0,0.9962871670722961,0.5111480355262756,0.9963836669921875,0.0,0.0,0.0,0.3797607421875,0.0,268435969.0,-6.4373016357421875e-06,4.291534423828125e-06,0.0016066431999206543,0.0,0.2281494140625
253,13.914517580997199,0.05416995286941528,0.44072526693344116,0.05651742219924927,,0.7047887444496155,0.0,0.9965617656707764,0.2873997688293457,0.9963836669921875,0.0,0.0,0.0,0.2073974609375,0.0,268435969.0,-0.0027847886085510254,-0.0004051327705383301,0.0002745985984802246,0.0,-0.17236328125
254,13.971266170032322,0.056663691997528076,0.5271072387695312,0.056991636753082275,,0.3095055818557739,0.0,0.9964830279350281,0.14969807863235474,0.9963836669921875,0.0,0.0,0.0,0.265380859375,0.0,268435969.0,0.002493739128112793,0.0004742145538330078,-7.873773574829102e-05,0.0,0.0579833984375
255,14.027620965149254,0.05687350034713745,0.005253612995147705,0.05687159299850464,,0.0021541714668273926,0.0,0.9963843822479248,0.0009695291519165039,0.9963836669921875,0.0,0.0,0.0,0.05804443359375,0.0,268435969.0,0.000209808349609375,-0.00012004375457763672,-9.864568710327148e-05,0.0,-0.20733642578125
256,14.083491170080379,0.05688518285751343,0.01888054609298706,0.056877732276916504,,0.009112834930419922,0.0,0.996386706829071,0.0044040679931640625,0.9963836669921875,0.0,0.0,0.0,0.75384521484375,0.0,268435969.0,1.1682510375976562e-05,6.139278411865234e-06,2.3245811462402344e-06,0.0,0.69580078125
257,14.138776804087684,0.056869566440582275,-0.0002452135377097875,0.05100274085998535,,0.04045730084180832,0.0,0.9961718320846558,0.5228675007820129,0.9963836669921875,0.0,0.0,0.0,0.96026611328125,0.0,268435969.0,-1.5616416931152344e-05,-0.005874991416931152,-0.0002148747444152832,0.0,0.2064208984375
258,14.19383575511165,0.056869566440582275,-0.0002451539330650121,0.056869566440582275,,-0.00023025277187116444,0.0,0.9963837265968323,-0.00023770335246808827,0.9963836669921875,0.0,0.0,0.0,0.03936767578125,0.0,268435969.0,0.0,0.005866825580596924,0.00021189451217651367,0.0,-0.9208984375
259,14.248760947026312,0.05675739049911499,0.5082868933677673,0.05700284242630005,,0.32930904626846313,0.0,0.9964957237243652,0.19094431400299072,0.9963836669921875,0.0,0.0,0.0,0.57208251953125,0.0,268435969.0,-0.00011217594146728516,0.00013327598571777344,0.00011199712753295898,0.0,0.53271484375
260,14.30408739601262,0.056891798973083496,0.027225077152252197,0.05688142776489258,,0.01312112808227539,0.0,0.9963884353637695,0.006303846836090088,0.9963836669921875,0.0,0.0,0.0,0.604736328125,0.0,268435969.0,0.00013440847396850586,-0.0001214146614074707,-0.00010728836059570312,0.0,0.03265380859375
261,14.359502400038764,0.0568697452545166,0.0003808140754699707,0.0568697452545166,,0.00018709897994995117,0.0,0.9963837265968323,0.00011259317398071289,0.9963836669921875,0.0,0.0,0.0,0.7239990234375,0.0,268435969.0,-2.205371856689453e-05,-1.1682510375976562e-05,-4.708766937255859e-06,0.0,0.1192626953125
262,14.414645868120715,0.056869566440582275,-0.0002375245385337621,0.056869566440582275,,-0.00023007395793683827,0.0,0.9963837265968323,-0.0002375245385337621,0.9963836669921875,0.0,0.0,0.0,0.96636962890625,0.0,268435969.0,-1.7881393432617188e-07,-1.7881393432617188e-07,0.0,0.0,0.24237060546875
263,14.469751874217764,0.056869566440582275,-0.00023019316722638905,0.056869566440582275,,-0.00023019316722638905,0.0,0.9963837265968323,-0.00023764374782331288,0.9963836669921875,0.0,0.0,0.0,0.086669921875,0.0,268435969.0,0.0,0.0,0.0,0.0,-0.87969970703125
264,14.52512845210731,0.0568697452545166,0.0003807544708251953,0.0568697452545166,,0.00017213821411132812,0.0,0.9963837265968323,0.0001125335693359375,0.9963836669921875,0.0,0.0,0.0,0.84832763671875,0.0,268435969.0,1.7881393432617188e-07,1.7881393432617188e-07,0.0,0.0,0.76165771484375
265,14.580403346102685,0.05711299180984497,0.5415759086608887,0.05707675218582153,,0.28848713636398315,0.0,0.9964861869812012,0.15758788585662842,0.9963836669921875,0.0,0.0,0.0,0.45660400390625,0.0,268435969.0,0.00024324655532836914,0.00020700693130493164,0.00010246038436889648,0.0,-0.3917236328125
266,14.637034899089485,0.0568699836730957,0.0006935596466064453,0.05686980485916138,,0.00041788816452026367,0.0,0.9963839054107666,0.000186920166015625,0.9963836669921875,0.0,0.0,0.0,0.56915283203125,0.0,268435969.0,-0.00024300813674926758,-0.00020694732666015625,-0.00010228157043457031,0.0,0.112548828125
267,14.69199514715001,0.05702334642410278,0.3145049214363098,0.05699211359024048,,0.16538900136947632,0.0,0.9964379072189331,0.07531148195266724,0.9963836669921875,0.0,0.0,0.0,0.28546142578125,0.0,268435969.0,0.00015336275100708008,0.00012230873107910156,5.4001808166503906e-05,0.0,-0.28369140625
268,14.74739287304692,0.056869566440582275,-1.3589859918283764e-05,0.056869566440582275,,-6.574393046321347e-05,0.0,0.9963837265968323,-0.00011789799464168027,0.9963836669921875,0.0,0.0,0.0,0.95751953125,0.0,268435969.0,-0.0001537799835205078,-0.00012254714965820312,-5.418062210083008e-05,0.0,0.67205810546875
269,14.80209649214521,0.057019054889678955,0.2888007164001465,0.0569835901260376,,0.15042853355407715,0.0,0.9964374303817749,0.07460397481918335,0.9963836669921875,0.0,0.0,0.0,0.5745849609375,0.0,268435969.0,0.0001494884490966797,0.00011402368545532227,5.370378494262695e-05,0.0,-0.3829345703125
270,14.857419793028384,0.05701172351837158,0.35318100452423096,0.057001709938049316,,-3.490216016769409,0.0,0.9942156076431274,0.1455332636833191,0.9963836669921875,0.0,0.0,0.0,0.694091796875,0.0,268435969.0,-7.331371307373047e-06,1.811981201171875e-05,-0.002221822738647461,0.0,0.1195068359375
271,14.91275585303083,0.05689871311187744,0.0394442081451416,0.05688828229904175,,0.01900726556777954,0.0,0.996391236782074,0.01001441478729248,0.9963836669921875,0.0,0.0,0.0,0.3870849609375,0.0,268435969.0,-0.00011301040649414062,-0.00011342763900756836,0.002175629138946533,0.0,-0.3070068359375
272,14.96774471201934,0.04969596862792969,-0.4301511347293854,0.05493748188018799,,0.9708263278007507,0.0,0.9919730424880981,-0.07983235269784927,0.9963836669921875,0.0,0.0,0.0,0.213134765625,0.0,268435969.0,-0.007202744483947754,-0.0019508004188537598,-0.00441819429397583,0.0,-0.1739501953125
273,15.022755978163332,0.0568699836730957,0.0006189346313476562,0.0568697452545166,,0.0003432631492614746,0.0,0.996383786201477,0.0001569986343383789,0.9963836669921875,0.0,0.0,0.0,0.56854248046875,0.0,268435969.0,0.007174015045166016,0.0019322633743286133,0.004410743713378906,0.0,0.35540771484375
274,15.07799620507285,0.05688655376434326,0.022508680820465088,0.056880295276641846,,-1.305080533027649,0.0,0.9954113960266113,0.4120250642299652,0.9963836669921875,0.0,0.0,0.0,0.76312255859375,0.0,268435969.0,1.6570091247558594e-05,1.055002212524414e-05,-0.0009723901748657227,0.0,0.194580078125
275,15.133011045167223,0.057151854038238525,-1.3778802156448364,0.05422317981719971,,0.634551465511322,0.0,0.9965084791183472,0.580363392829895,0.9963836669921875,0.0,0.0,0.0,0.55712890625,0.0,268435969.0,0.00026530027389526367,-0.0026571154594421387,0.0010970830917358398,0.0,-0.20599365234375
276,15.188247772166505,0.05689382553100586,0.03267860412597656,0.05688375234603882,,0.017248451709747314,0.0,0.9963899850845337,0.009097516536712646,0.9963836669921875,0.0,0.0,0.0,0.1075439453125,0.0,268435969.0,-0.000258028507232666,0.0026605725288391113,-0.00011849403381347656,0.0,-0.4495849609375
277,15.24311527912505,0.056925177574157715,0.06938731670379639,0.052246153354644775,,0.23400790989398956,0.0,0.9941225647926331,0.7090645432472229,0.9963836669921875,0.0,0.0,0.0,0.30926513671875,0.0,268435969.0,3.135204315185547e-05,-0.004637598991394043,-0.0022674202919006348,0.0,0.20172119140625
278,15.298596154199913,0.05463379621505737,0.20317035913467407,0.05636489391326904,,0.5082269310951233,0.0,0.996530294418335,0.329256534576416,0.9963836669921875,0.0,0.0,0.0,0.7921142578125,0.0,268435969.0,-0.002291381359100342,0.004118740558624268,0.0024077296257019043,0.0,0.48284912109375
279,15.353629141114652,0.05699586868286133,0.19466114044189453,0.05695760250091553,,0.10605138540267944,0.0,0.9964187145233154,0.047296106815338135,0.9963836669921875,0.0,0.0,0.0,0.38287353515625,0.0,268435969.0,0.002362072467803955,0.0005927085876464844,-0.00011157989501953125,0.0,-0.40924072265625
280,15.408857350004837,0.05694359540939331,0.10602211952209473,0.0569148063659668,,-0.7845308780670166,0.0,0.9956894516944885,0.4905913472175598,0.9963836669921875,0.0,0.0,0.0,0.6787109375,0.0,268435969.0,-5.227327346801758e-05,-4.279613494873047e-05,-0.0007292628288269043,0.0,0.29583740234375
281,15.464158577146009,0.056869566440582275,0.00011962652206420898,0.056869566440582275,,5.257129669189453e-05,0.0,0.9963837265968323,-7.0333489929907955e-06,0.9963836669921875,0.0,0.0,0.0,0.81451416015625,0.0,268435969.0,-7.402896881103516e-05,-4.5239925384521484e-05,0.00069427490234375,0.0,0.13580322265625
282,15.519505360163748,0.056872546672821045,0.004008829593658447,0.056871235370635986,,0.0019673705101013184,0.0,0.9963843822479248,0.0009689927101135254,0.9963836669921875,0.0,0.0,0.0,0.38372802734375,0.0,268435969.0,2.9802322387695312e-06,1.6689300537109375e-06,6.556510925292969e-07,0.0,-0.4307861328125
283,15.574562329100445,0.0568123459815979,0.5825831890106201,0.05703502893447876,,0.3391205668449402,0.0,0.9965007305145264,0.19296997785568237,0.9963836669921875,0.0,0.0,0.0,0.64227294921875,0.0,268435969.0,-6.020069122314453e-05,0.00016379356384277344,0.0001163482666015625,0.0,0.258544921875
284,15.629601539112628,0.05691826343536377,0.0672566294670105,0.056898534297943115,,0.032663583755493164,0.0,0.9963955879211426,0.015728414058685303,0.9963836669921875,0.0,0.0,0.0,0.109375,0.0,268435969.0,0.00010591745376586914,-0.00013649463653564453,-0.00010514259338378906,0.0,-0.53289794921875
285,15.684743323130533,0.056869566440582275,-0.00024557116557843983,0.056869566440582275,,-2.703562021255493,0.0,0.9941479563713074,0.20317775011062622,0.9963836669921875,0.0,0.0,0.0,0.52020263671875,0.0,268435969.0,-4.869699478149414e-05,-2.8967857360839844e-05,-0.002247631549835205,0.0,0.41082763671875
286,15.739777681184933,0.056869566440582275,-0.00023800137569196522,0.056869566440582275,,-0.0002305507950950414,0.0,0.9963837265968323,-0.00023800137569196522,0.9963836669921875,0.0,0.0,0.0,0.12255859375,0.0,268435969.0,0.0,0.0,0.0022357702255249023,0.0,-0.39764404296875
287,15.795260759070516,0.056869566440582275,-0.00024539235164411366,0.056869566440582275,,-3.6814284324645996,0.0,0.9935072660446167,0.04044967144727707,0.9963836669921875,0.0,0.0,0.0,0.2091064453125,0.0,268435969.0,0.0,0.0,-0.002876460552215576,0.0,0.0865478515625
288,15.850247803144157,0.056869566440582275,-0.00023800137569196522,0.056869566440582275,,-0.00024545195628888905,0.0,0.9963837265968323,-0.00023800137569196522,0.9963836669921875,0.0,0.0,0.0,0.056884765625,0.0,268435969.0,0.0,0.0,0.002876460552215576,0.0,-0.1522216796875
289,15.905440123053268,0.056869566440582275,3.7729740142822266e-05,0.056869566440582275,,-2.1874906451557763e-05,0.0,0.9963837265968323,-8.14795566839166e-05,0.9963836669921875,0.0,0.0,0.0,0.02825927734375,0.0,268435969.0,0.0,0.0,0.0,0.0,-0.02862548828125
290,15.960770925041288,0.056879401206970215,0.013113260269165039,0.05687528848648071,,0.00630342960357666,0.0,0.996385931968689,0.003062427043914795,0.9963836669921875,0.0,0.0,0.0,0.09588623046875,0.0,268435969.0,9.834766387939453e-06,5.7220458984375e-06,2.205371856689453e-06,0.0,0.067626953125
291,16.0157854501158,0.04950737953186035,-0.8361188173294067,0.056988298892974854,,0.16149908304214478,0.0,0.9964366555213928,0.0804293155670166,0.9963836669921875,0.0,0.0,0.0,0.37677001953125,0.0,268435969.0,-0.007372021675109863,0.00011301040649414062,5.072355270385742e-05,0.0,0.2808837890625
292,16.074548750184476,0.05694860219955444,0.11464965343475342,0.056918323040008545,,0.0514836311340332,0.0,0.996400773525238,0.022783994674682617,0.9963836669921875,0.0,0.0,0.0,0.79736328125,0.0,268435969.0,0.007441222667694092,-6.99758529663086e-05,-3.5881996154785156e-05,0.0,0.42059326171875
293,16.130461807129905,0.05700284242630005,-2.3259518146514893,0.048264265060424805,,0.6379039883613586,0.0,0.9963993430137634,1.046508550643921,0.9963836669921875,0.0,0.0,0.0,0.19091796875,0.0,268435969.0,5.424022674560547e-05,-0.00865405797958374,-1.430511474609375e-06,0.0,-0.6064453125
294,16.18615468009375,0.056869566440582275,-0.00023108722234610468,0.056869566440582275,,-0.00023108722234610468,0.0,0.9963837265968323,-0.00023108722234610468,0.9963836669921875,0.0,0.0,0.0,0.34515380859375,0.0,268435969.0,-0.00013327598571777344,0.00860530138015747,-1.5616416931152344e-05,0.0,0.15423583984375
295,16.24227668112144,0.056869566440582275,0.0001042485237121582,0.056869566440582275,,3.719329833984375e-05,0.0,0.9963837265968323,-2.9861928851460107e-05,0.9963836669921875,0.0,0.0,0.0,0.1864013671875,0.0,268435969.0,0.0,0.0,0.0,0.0,-0.15875244140625
296,16.298533903202042,0.0568699836730957,0.0005587339401245117,0.0568697452545166,,-0.8361862897872925,0.0,0.9958792328834534,0.5171968340873718,0.9963836669921875,0.0,0.0,0.0,0.49945068359375,0.0,268435969.0,4.172325134277344e-07,1.7881393432617188e-07,-0.0005044937133789062,0.0,0.31304931640625
297,16.354464256204665,0.05638355016708374,0.5417389273643494,0.056945741176605225,,0.3883538246154785,0.0,0.9965062737464905,0.1957339644432068,0.9963836669921875,0.0,0.0,0.0,0.1392822265625,0.0,268435969.0,-0.0004864335060119629,7.599592208862305e-05,0.0006270408630371094,0.0,-0.36016845703125
298,16.410170351155102,0.056869566440582275,-0.00023061039973981678,0.056869566440582275,,-0.00024551156093366444,0.0,0.9963837265968323,-0.00024551156093366444,0.9963836669921875,0.0,0.0,0.0,0.7142333984375,0.0,268435969.0,0.00048601627349853516,-7.617473602294922e-05,-0.00012254714965820312,0.0,0.574951171875
299,16.46590481721796,0.0568697452545166,0.00016421079635620117,0.05221611261367798,,0.20346061885356903,0.0,0.9963480830192566,0.49228984117507935,0.9963836669921875,0.0,0.0,0.0,0.05615234375,0.0,268435969.0,1.7881393432617188e-07,-0.004653453826904297,-3.5643577575683594e-05,0.0,-0.6580810546875
300,16.52154282014817,0.05699533224105835,0.2073649764060974,0.05695474147796631,,0.10483753681182861,0.0,0.9935418367385864,0.08761906623840332,0.9963836669921875,0.0,0.0,0.0,0.97222900390625,0.0,268435969.0,0.00012558698654174805,0.00473862886428833,-0.002806246280670166,0.0,0.91607666015625
301,16.577273841015995,0.05687427520751953,0.005759477615356445,0.056872010231018066,,0.002570629119873047,0.0,0.9963845014572144,0.0011550188064575195,0.9963836669921875,0.0,0.0,0.0,0.076416015625,0.0,268435969.0,-0.00012105703353881836,-8.273124694824219e-05,0.0028426647186279297,0.0,-0.89581298828125
302,16.63307741819881,0.05697464942932129,0.16148388385772705,0.05693715810775757,,0.07356703281402588,0.0,0.9964079856872559,0.03267824649810791,0.9963836669921875,0.0,0.0,0.0,0.448974609375,0.0,268435969.0,0.00010037422180175781,6.514787673950195e-05,2.3484230041503906e-05,0.0,0.37255859375
303,16.68892179010436,0.05319875478744507,-0.1771002560853958,0.0561564564704895,,0.5192906856536865,0.0,0.9965303540229797,0.3293604850769043,0.9963836669921875,0.0,0.0,0.0,0.33465576171875,0.0,268435969.0,-0.0037758946418762207,-0.0007807016372680664,0.00012236833572387695,0.0,-0.11431884765625
304,16.744799996027723,0.05589419603347778,0.4642006754875183,0.0568922758102417,,0.4025396704673767,0.0,0.9965095520019531,0.20758777856826782,0.9963836669921875,0.0,0.0,0.0,0.36077880859375,0.0,268435969.0,0.002695441246032715,0.0007358193397521973,-2.0802021026611328e-05,0.0,0.026123046875
305,16.80078266421333,0.056497395038604736,0.7423083186149597,0.05702674388885498,,0.4493142366409302,0.0,0.9965178966522217,0.20073306560516357,0.9963836669921875,0.0,0.0,0.0,0.84686279296875,0.0,268435969.0,0.0006031990051269531,0.00013446807861328125,8.344650268554688e-06,0.0,0.486083984375
306,16.85767454910092,0.05686992406845093,0.0005435347557067871,0.0568697452545166,,0.0002753138542175293,0.0,0.9963837265968323,0.00012630224227905273,0.9963836669921875,0.0,0.0,0.0,0.5380859375,0.0,268435969.0,0.0003725290298461914,-0.0001569986343383789,-0.0001341700553894043,0.0,-0.30877685546875
307,16.913490070030093,0.05702948570251465,0.3858277201652527,0.057023048400878906,,0.20670831203460693,0.0,0.996457040309906,0.103607177734375,0.9963836669921875,0.0,0.0,0.0,0.5230712890625,0.0,268435969.0,0.0001595616340637207,0.0001533031463623047,7.331371307373047e-05,0.0,-0.0150146484375
308,16.9689173521474,0.056869566440582275,-0.00023913384939078242,0.056869566440582275,,-0.00023913384939078242,0.0,0.9963837265968323,-0.00023913384939078242,0.9963836669921875,0.0,0.0,0.0,0.74072265625,0.0,268435969.0,-0.00015991926193237305,-0.00015348196029663086,-7.331371307373047e-05,0.0,0.2176513671875
309,17.024655448039994,0.056924521923065186,0.06781470775604248,0.056899070739746094,,0.029853999614715576,0.0,0.9963935613632202,0.01310509443283081,0.9963836669921875,0.0,0.0,0.0,0.482421875,0.0,268435969.0,5.4955482482910156e-05,2.950429916381836e-05,9.834766387939453e-06,0.0,-0.25830078125
310,17.08056211611256,0.05694860219955444,0.04287785291671753,0.0568881630897522,,-0.4449566602706909,0.0,0.9960496425628662,0.5312631726264954,0.9963836669921875,0.0,0.0,0.0,0.41876220703125,0.0,268435969.0,2.4080276489257812e-05,-1.0907649993896484e-05,-0.0003439188003540039,0.0,-0.06365966796875
311,17.13793318415992,0.056869566440582275,-0.00023138524556998163,0.056869566440582275,,-0.0002239346649730578,0.0,0.9963837265968323,-0.0002239346649730578,0.9963836669921875,0.0,0.0,0.0,0.53485107421875,0.0,268435969.0,-7.903575897216797e-05,-1.8596649169921875e-05,0.00033408403396606445,0.0,0.1160888671875
312,17.19334607711062,0.056878507137298584,0.011995017528533936,0.056874752044677734,,-1.921952247619629,0.0,0.995409369468689,0.4656013548374176,0.9963836669921875,0.0,0.0,0.0,0.42059326171875,0.0,268435969.0,8.940696716308594e-06,5.185604095458984e-06,-0.0009743571281433105,0.0,-0.1142578125
313,17.249056839151308,0.056869566440582275,-0.00023877622152213007,0.056869566440582275,,-0.00023877622152213007,0.0,0.9963837265968323,-0.00023132564092520624,0.9963836669921875,0.0,0.0,0.0,0.4664306640625,0.0,268435969.0,-8.940696716308594e-06,-5.185604095458984e-06,0.0009743571281433105,0.0,0.04583740234375
314,17.304914323147386,0.056891798973083496,0.02983182668685913,0.056882500648498535,,0.013120174407958984,0.0,0.9963880181312561,0.005766451358795166,0.9963836669921875,0.0,0.0,0.0,0.345947265625,0.0,268435969.0,2.2232532501220703e-05,1.2934207916259766e-05,4.291534423828125e-06,0.0,-0.1204833984375
315,17.360698103206232,0.05652958154678345,0.5197598934173584,0.056988418102264404,,0.32956892251968384,0.0,0.9964958429336548,0.17580384016036987,0.9963836669921875,0.0,0.0,0.0,0.646728515625,0.0,268435969.0,-0.00036221742630004883,0.00010591745376586914,0.00010782480239868164,0.0,0.30078125
316,17.41608336707577,0.056869566440582275,-9.018183482112363e-05,0.056869566440582275,,-0.0001572370674693957,0.0,0.9963837265968323,-0.00022429229284171015,0.9963836669921875,0.0,0.0,0.0,0.89544677734375,0.0,268435969.0,0.0003399848937988281,-0.0001188516616821289,-0.00011211633682250977,0.0,0.24871826171875
317,17.471841018181294,0.05106031894683838,-0.3903290927410126,0.055925071239471436,,-2.1505215167999268,0.0,0.9952221512794495,0.7995210886001587,0.9963836669921875,0.0,0.0,0.0,0.6131591796875,0.0,268435969.0,-0.0058092474937438965,-0.0009444952011108398,-0.0011615753173828125,0.0,-0.28228759765625
318,17.527574965031818,0.05694860219955444,0.11444693803787231,0.05692249536514282,,-1.8714756965637207,0.0,0.9954260587692261,-1.4397670030593872,0.9963836669921875,0.0,0.0,0.0,0.83148193359375,0.0,268435969.0,0.0058882832527160645,0.0009974241256713867,0.00020390748977661133,0.0,0.21832275390625
319,17.583190710050985,0.056869566440582275,-0.00023305417562369257,0.056869566440582275,,-0.00023305417562369257,0.0,0.9963837265968323,-0.00023305417562369257,0.9963836669921875,0.0,0.0,0.0,0.32586669921875,0.0,268435969.0,-7.903575897216797e-05,-5.2928924560546875e-05,0.0009576678276062012,0.0,-0.505615234375
320,17.63929204409942,0.05514943599700928,0.3224215805530548,0.05665779113769531,,0.49234700202941895,0.0,0.9965313673019409,0.28437894582748413,0.9963836669921875,0.0,0.0,0.0,0.70330810546875,0.0,268435969.0,-0.001720130443572998,-0.0002117753028869629,0.00014764070510864258,0.0,0.37744140625
321,17.694665623130277,0.0567777156829834,0.711550235748291,0.057076454162597656,,0.3873903751373291,0.0,0.9965087175369263,0.20097684860229492,0.9963836669921875,0.0,0.0,0.0,0.76031494140625,0.0,268435969.0,0.001628279685974121,0.00041866302490234375,-2.2649765014648438e-05,0.0,0.0570068359375
322,17.7505757920444,0.05689966678619385,0.040699660778045654,0.05688720941543579,,0.01797538995742798,0.0,0.996390163898468,0.008677065372467041,0.9963836669921875,0.0,0.0,0.0,0.1639404296875,0.0,268435969.0,0.00012195110321044922,-0.00018924474716186523,-0.00011855363845825195,0.0,-0.59637451171875
323,17.806197684025392,0.053881824016571045,0.5503415465354919,0.05649876594543457,,-1.8879653215408325,0.0,0.9953230619430542,0.8612841367721558,0.9963836669921875,0.0,0.0,0.0,0.05389404296875,0.0,268435969.0,-0.0030178427696228027,-0.0003884434700012207,-0.0010671019554138184,0.0,-0.11004638671875
324,17.86193028022535,0.05694377422332764,0.10371649265289307,0.05691421031951904,,0.046123504638671875,0.0,0.9890365600585938,-1.905451774597168,0.9963836669921875,0.0,0.0,0.0,0.9332275390625,0.0,268435969.0,0.003061950206756592,0.00041544437408447266,-0.006286501884460449,0.0,0.87933349609375
325,17.917718430049717,0.05665767192840576,0.5193098187446594,0.0569881796836853,,0.3293796181678772,0.0,0.9964888691902161,0.16149568557739258,0.9963836669921875,0.0,0.0,0.0,0.60498046875,0.0,268435969.0,-0.000286102294921875,7.396936416625977e-05,0.0074523091316223145,0.0,-0.3282470703125
326,17.974348169052973,0.056869566440582275,-3.681417226791382,0.05319875478744507,,0.3220481276512146,0.0,0.9964060187339783,0.47233378887176514,0.9963836669921875,0.0,0.0,0.0,0.53594970703125,0.0,268435969.0,0.00021189451217651367,-0.0037894248962402344,-8.285045623779297e-05,0.0,-0.06903076171875
327,18.030058635165915,0.0569952130317688,-1.7204018831253052,0.05522829294204712,,0.5862532258033752,0.0,0.9965314269065857,0.4694579243659973,0.9963836669921875,0.0,0.0,0.0,0.6146240234375,0.0,268435969.0,0.00012564659118652344,0.0020295381546020508,0.00012540817260742188,0.0,0.07867431640625
328,18.085926397005096,0.056869566440582275,-0.00022679568792227656,0.056869566440582275,,-0.00022679568792227656,0.0,0.9963837265968323,-0.0002416968491161242,0.9963836669921875,0.0,0.0,0.0,0.5557861328125,0.0,268435969.0,-0.00012564659118652344,0.0016412734985351562,-0.00014770030975341797,0.0,-0.058837890625
329,18.14155519613996,0.056869566440582275,-0.0002341270592296496,0.056869566440582275,,-0.0002341270592296496,0.0,0.9963837265968323,-0.00022667647863272578,0.9963836669921875,0.0,0.0,0.0,0.42669677734375,0.0,268435969.0,0.0,0.0,0.0,0.0,-0.12908935546875
330,18.197492217179388,0.05689185857772827,0.4724308252334595,0.05701613426208496,,0.26336753368377686,0.0,0.9964688420295715,0.12486124038696289,0.9963836669921875,0.0,0.0,0.0,0.7830810546875,0.0,268435969.0,2.2292137145996094e-05,0.00014656782150268555,8.511543273925781e-05,0.0,0.35638427734375
331,18.253312923014164,0.056871235370635986,0.002366006374359131,0.05687052011489868,,0.0010696053504943848,0.0,0.9963840246200562,0.0005182623863220215,0.9963836669921875,0.0,0.0,0.0,0.17987060546875,0.0,268435969.0,-2.0623207092285156e-05,-0.0001456141471862793,-8.481740951538086e-05,0.0,-0.60321044921875
332,18.30893207504414,0.056869566440582275,9.34600830078125e-05,0.056869566440582275,,3.3855438232421875e-05,0.0,0.9963837265968323,-2.5749208361958154e-05,0.9963836669921875,0.0,0.0,0.0,0.4400634765625,0.0,268435969.0,-1.6689300537109375e-06,-9.5367431640625e-07,-2.980232238769531e-07,0.0,0.26019287109375
333,18.364308931166306,0.05413740873336792,0.3965686559677124,0.05649834871292114,,0.6852265000343323,0.0,0.996593177318573,0.4497583508491516,0.9963836669921875,0.0,0.0,0.0,0.6280517578125,0.0,268435969.0,-0.0027321577072143555,-0.0003712177276611328,0.00020945072174072266,0.0,0.18798828125
