i,t,axis_pos,mapper_pos,estimator_pos,spi_raw,spi_errors,spi_status,axis_pos_d,mapper_pos_d,estimator_pos_d,spi_raw_d,dt
728,8.752197721041739,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.00015622377395629883,-0.00018417835235595703,-0.00018280744552612305,0.0,0.012377070961520076
729,8.764543256023899,0.057581186294555664,0.0575634241104126,0.9923611283302307,0.99700927734375,0,0,8.594989776611328e-05,6.818771362304688e-05,-0.004648268222808838,0.0,0.012345534982159734
730,8.776842939201742,0.05749553442001343,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,-8.565187454223633e-05,-6.80685043334961e-05,0.004648387432098389,0.0,0.01229968317784369
731,8.789191770134494,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-4.172325134277344e-07,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.012348830932751298
732,8.801576361060143,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012384590925648808
733,8.813969562062994,0.05751156806945801,0.05750763416290283,0.9970188140869141,0.99700927734375,0,0,1.6450881958007812e-05,1.2516975402832031e-05,9.5367431640625e-06,0.0,0.012393201002851129
734,8.826332504162565,0.05279350280761719,0.05523616075515747,0.9962887167930603,0.99700927734375,0,0,-0.00471806526184082,-0.0022714734077453613,-0.0007300972938537598,0.0,0.012362942099571228
735,8.839245906099677,0.05755341053009033,0.05753684043884277,0.997038722038269,0.99700927734375,0,0,0.0047599077224731445,0.0023006796836853027,0.0007500052452087402,0.0,0.012913401937112212
736,8.851944847032428,0.057676076889038086,0.05772364139556885,0.9972333908081055,0.99700927734375,0,0,0.0001226663589477539,0.00018680095672607422,0.00019466876983642578,0.0,0.012698940932750702
737,8.864318215055391,0.05750155448913574,0.05749994516372681,0.9970129728317261,0.99700927734375,0,0,-0.00017452239990234375,-0.00022369623184204102,-0.00022041797637939453,0.0,0.012373368022963405
738,8.87670500902459,0.05765199661254883,0.05761784315109253,0.9971044659614563,0.99700927734375,0,0,0.00015044212341308594,0.00011789798736572266,9.149312973022461e-05,0.0,0.012386793969199061
739,8.889082858106121,0.05757540464401245,0.057558536529541016,0.9970588684082031,0.99700927734375,0,0,-7.659196853637695e-05,-5.930662155151367e-05,-4.559755325317383e-05,0.0,0.012377849081531167
740,8.901436245068908,0.057534873485565186,0.05752551555633545,0.9970324635505676,0.99700927734375,0,0,-4.0531158447265625e-05,-3.3020973205566406e-05,-2.6404857635498047e-05,0.0,0.012353386962786317
741,8.91356248408556,0.05752307176589966,0.057516515254974365,0.9970256090164185,0.99700927734375,0,0,-1.1801719665527344e-05,-9.000301361083984e-06,-6.854534149169922e-06,0.0,0.012126239016652107
742,8.92597350012511,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-2.7835369110107422e-05,-2.1278858184814453e-05,-1.621246337890625e-05,0.0,0.012411016039550304
743,8.938218387076631,0.05749702453613281,0.057496488094329834,0.997010350227356,0.99700927734375,0,0,1.7881393432617188e-06,1.2516975402832031e-06,9.5367431640625e-07,0.0,0.012244886951521039
744,8.950722718145698,0.05754441022872925,0.05753326416015625,0.9970386624336243,0.99700927734375,0,0,4.738569259643555e-05,3.6776065826416016e-05,2.8312206268310547e-05,0.0,0.01250433106906712
745,8.963059567147866,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-4.9173831939697266e-05,-3.802776336669922e-05,-2.9265880584716797e-05,0.0,0.012336849002167583
746,8.975458750035614,0.057500362396240234,0.05749911069869995,0.9970123171806335,0.99700927734375,0,0,5.125999450683594e-06,3.874301910400391e-06,2.9206275939941406e-06,0.0,0.012399182887747884
747,8.98769919318147,0.05749523639678955,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-5.125999450683594e-06,-3.993511199951172e-06,-3.039836883544922e-06,0.0,0.012240443145856261
748,8.999912691069767,0.0575370192527771,0.057527244091033936,0.9970361590385437,0.99700927734375,0,0,4.178285598754883e-05,3.212690353393555e-05,2.6881694793701172e-05,0.0,0.012213497888296843
749,9.012183430138975,0.05759286880493164,0.05763876438140869,0.9971584677696228,0.99700927734375,0,0,5.5849552154541016e-05,0.00011152029037475586,0.00012230873107910156,0.0,0.012270739069208503
750,9.02432379918173,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-9.763240814208984e-05,-0.00014352798461914062,-0.00014907121658325195,0.0,0.012140369042754173
751,9.036436705151573,0.057498157024383545,0.057497382164001465,0.9970111846923828,0.99700927734375,0,0,2.9206275939941406e-06,2.1457672119140625e-06,1.7881393432617188e-06,0.0,0.012112905969843268
752,9.048428371082991,0.05764275789260864,0.05762213468551636,0.9971225261688232,0.99700927734375,0,0,0.00014460086822509766,0.00012475252151489258,0.00011134147644042969,0.0,0.011991665931418538
753,9.060447926167399,0.05749523639678955,0.05279350280761719,0.994750440120697,0.99700927734375,0,0,-0.0001475214958190918,-0.00482863187789917,-0.0023720860481262207,0.0,0.01201955508440733
754,9.072598017985001,0.0574953556060791,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,1.1920928955078125e-07,0.004701852798461914,0.00225907564163208,0.0,0.012150091817602515
755,9.084880849113688,0.05761533975601196,0.0575944185256958,0.9970890879631042,0.99700927734375,0,0,0.00011998414993286133,9.906291961669922e-05,7.957220077514648e-05,0.0,0.012282831128686666
756,9.097089477116242,0.055237412452697754,0.05650967359542847,0.9966661334037781,0.99700927734375,0,0,-0.002377927303314209,-0.001084744930267334,-0.0004229545593261719,0.0,0.012208628002554178
757,9.109185531036928,0.05752730369567871,0.05751985311508179,0.9970237612724304,0.99700927734375,0,0,0.002289891242980957,0.0010101795196533203,0.00035762786865234375,0.0,0.012096053920686245
758,9.121818935032934,0.0500565767288208,0.05378633737564087,0.9947503209114075,0.99700927734375,0,0,-0.00747072696685791,-0.003733515739440918,-0.0022734403610229492,0.0,0.012633403996005654
759,9.134939948096871,0.05156773328781128,0.05458897352218628,0.9952713251113892,0.99700927734375,0,0,0.0015111565589904785,0.0008026361465454102,0.0005210041999816895,0.0,0.013121013063937426
760,9.147077836096287,0.05765354633331299,0.05764716863632202,0.9971423149108887,0.99700927734375,0,0,0.006085813045501709,0.003058195114135742,0.0018709897994995117,0.0,0.012137887999415398
761,9.159074891125783,0.05749523639678955,0.05749523639678955,0.9895707368850708,0.99700927734375,0,0,-0.0001583099365234375,-0.0001519322395324707,-0.007571578025817871,0.0,0.01199705502949655
762,9.171192797133699,0.0576397180557251,0.057622551918029785,0.9971157908439636,0.99700927734375,0,0,0.00014448165893554688,0.00012731552124023438,0.007545053958892822,0.0,0.012117906007915735
763,9.183460517087951,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.00014448165893554688,-0.00012731552124023438,-0.00010639429092407227,0.0,0.012267719954252243
764,9.195707756094635,0.05470210313796997,0.05626732110977173,0.9963685870170593,0.99700927734375,0,0,-0.00279313325881958,-0.0012279152870178223,-0.0006408095359802246,0.0,0.01224723900668323
765,9.207821977091953,0.0574953556060791,0.0574953556060791,0.9970094561576843,0.99700927734375,0,0,0.002793252468109131,0.001228034496307373,0.000640869140625,0.0,0.012114220997318625
766,9.220592066179961,0.05757492780685425,0.05755817890167236,0.9970585107803345,0.99700927734375,0,0,7.957220077514648e-05,6.282329559326172e-05,4.9054622650146484e-05,0.0,0.012770089088007808
767,9.232918285997584,0.05753326416015625,0.0575219988822937,0.9970318078994751,0.99700927734375,0,0,-4.166364669799805e-05,-3.618001937866211e-05,-2.6702880859375e-05,0.0,0.012326219817623496
768,9.245199154131114,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-3.802776336669922e-05,-2.676248550415039e-05,-2.2411346435546875e-05,0.0,0.01228086813353002
769,9.25860931398347,0.05753779411315918,0.057528018951416016,0.9970345497131348,0.99700927734375,0,0,4.2557716369628906e-05,3.2782554626464844e-05,2.5153160095214844e-05,0.0,0.013410159852355719
770,9.27079849713482,0.0575404167175293,0.057530105113983154,0.9970361590385437,0.99700927734375,0,0,2.6226043701171875e-06,2.086162567138672e-06,1.6093254089355469e-06,0.0,0.012189183151349425
771,9.283049051184207,0.057530105113983154,0.0575219988822937,0.9970299005508423,0.99700927734375,0,0,-1.0311603546142578e-05,-8.106231689453125e-06,-6.258487701416016e-06,0.0,0.012250554049387574
772,9.295461382018402,0.057496845722198486,0.057496488094329834,0.997010350227356,0.99700927734375,0,0,-3.325939178466797e-05,-2.5510787963867188e-05,-1.9550323486328125e-05,0.0,0.012412330834195018
773,9.307551677105948,0.057519733905792236,0.0575140118598938,0.9970250129699707,0.99700927734375,0,0,2.288818359375e-05,1.7523765563964844e-05,1.4662742614746094e-05,0.0,0.01209029508754611
774,9.319469344103709,0.05756598711013794,0.05755060911178589,0.9970523118972778,0.99700927734375,0,0,4.6253204345703125e-05,3.6597251892089844e-05,2.7298927307128906e-05,0.0,0.011917666997760534
775,9.331714731175452,0.05279350280761719,0.055236220359802246,0.9956889748573303,0.99700927734375,0,0,-0.004772484302520752,-0.0023143887519836426,-0.0013633370399475098,0.0,0.012245387071743608
776,9.343827118165791,0.0574953556060791,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,0.004701852798461914,0.0022591352462768555,0.0013205409049987793,0.0,0.012112386990338564
777,9.356047376058996,0.05745917558670044,0.057592809200286865,0.9971439838409424,0.99700927734375,0,0,-3.618001937866211e-05,9.745359420776367e-05,0.00013446807861328125,0.0,0.012220257893204689
778,9.368164190091193,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,3.606081008911133e-05,-9.757280349731445e-05,-0.00013458728790283203,0.0,0.012116814032196999
779,9.380439521046355,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.012275330955162644
780,9.392575075151399,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012135554105043411
781,9.404572797007859,0.055758118629455566,0.056775450706481934,0.9967959523200989,0.99700927734375,0,0,-0.0017369985580444336,-0.0007196664810180664,-0.00021332502365112305,0.0,0.011997721856459975
782,9.41680279513821,0.0574953556060791,0.057495296001434326,0.9970093965530396,0.99700927734375,0,0,0.0017372369766235352,0.0007198452949523926,0.00021344423294067383,0.0,0.012229998130351305
783,9.428981424076483,0.0575219988822937,0.057515740394592285,0.9970250129699707,0.99700927734375,0,0,2.664327621459961e-05,2.0444393157958984e-05,1.5616416931152344e-05,0.0,0.012178628938272595
784,9.441086422186345,0.05729109048843384,0.05752533674240112,0.9971350431442261,0.99700927734375,0,0,-0.00023090839385986328,9.59634780883789e-06,0.0001100301742553711,0.0,0.012104998109862208
785,9.453306421171874,0.05757427215576172,0.057551026344299316,0.9970521926879883,0.99700927734375,0,0,0.00028318166732788086,2.568960189819336e-05,-8.285045623779297e-05,0.0,0.012219998985528946
786,9.465824584010988,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-7.903575897216797e-05,-5.5789947509765625e-05,-4.279613494873047e-05,0.0,0.012518162839114666
787,9.47829285915941,0.05768084526062012,0.05764126777648926,0.9971230030059814,0.99700927734375,0,0,0.0001856088638305664,0.00014603137969970703,0.00011360645294189453,0.0,0.012468275148421526
788,9.490689245983958,0.057515740394592285,0.0575108528137207,0.9970213174819946,0.99700927734375,0,0,-0.00016510486602783203,-0.0001304149627685547,-0.0001016855239868164,0.0,0.012396386824548244
789,9.502886726055294,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-2.0503997802734375e-05,-1.5616416931152344e-05,-1.1920928955078125e-05,0.0,0.012197480071336031
790,9.515240723034367,0.057562410831451416,0.057630717754364014,0.9971591830253601,0.99700927734375,0,0,6.717443466186523e-05,0.0001354813575744629,0.00014978647232055664,0.0,0.01235399697907269
791,9.527475259033963,0.05749773979187012,0.05749696493148804,0.9970106482505798,0.99700927734375,0,0,-6.467103958129883e-05,-0.00013375282287597656,-0.00014853477478027344,0.0,0.012234535999596119
792,9.539828627137467,0.057495713233947754,0.05749553442001343,0.9923079609870911,0.99700927734375,0,0,-2.0265579223632812e-06,-1.430511474609375e-06,-0.0047026872634887695,0.0,0.012353368103504181
793,9.55217625410296,0.057496607303619385,0.05749630928039551,0.9970102310180664,0.99700927734375,0,0,8.940696716308594e-07,7.748603820800781e-07,0.004702270030975342,0.0,0.012347626965492964
794,9.564172493992373,0.05715888738632202,0.05746495723724365,0.9970802068710327,0.99700927734375,0,0,-0.0003377199172973633,-3.135204315185547e-05,6.99758529663086e-05,0.0,0.011996239889413118
795,9.57647264120169,0.0572812557220459,0.057517826557159424,0.9971070885658264,0.99700927734375,0,0,0.00012236833572387695,5.2869319915771484e-05,2.6881694793701172e-05,0.0,0.012300147209316492
796,9.588465547189116,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,0.00021398067474365234,-2.2590160369873047e-05,-9.769201278686523e-05,0.0,0.011992905987426639
797,9.60080537898466,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.012339831795543432
798,9.612900692038238,0.05751234292984009,0.05750828981399536,0.9970192909240723,0.99700927734375,0,0,1.722574234008789e-05,1.3172626495361328e-05,1.0013580322265625e-05,0.0,0.012095313053578138
799,9.625076172174886,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-1.710653305053711e-05,-1.3053417205810547e-05,-9.894371032714844e-06,0.0,0.01217548013664782
800,9.63735522609204,0.05750089883804321,0.057499468326568604,0.9970129728317261,0.99700927734375,0,0,5.662441253662109e-06,4.231929779052734e-06,3.5762786865234375e-06,0.0,0.01227905391715467
801,9.649482836015522,0.057581186294555664,0.0575634241104126,0.9970628023147583,0.99700927734375,0,0,8.028745651245117e-05,6.395578384399414e-05,4.982948303222656e-05,0.0,0.012127609923481941
802,9.661801000125706,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-8.594989776611328e-05,-6.818771362304688e-05,-5.340576171875e-05,0.0,0.012318164110183716
803,9.673808185150847,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.012007185025140643
804,9.686187183018774,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012378997867926955
805,9.698453477118164,0.0575486421585083,0.05753666162490845,0.9970442652702332,0.99700927734375,0,0,5.352497100830078e-05,4.1544437408447266e-05,3.49879264831543e-05,0.0,0.012266294099390507
806,9.710475365165621,0.0500565767288208,0.05378633737564087,0.9947503805160522,0.99700927734375,0,0,-0.0074920654296875,-0.003750324249267578,-0.002293884754180908,0.0,0.012021888047456741
807,9.722704752115533,0.0574953556060791,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,0.007438778877258301,0.0037090182304382324,0.0022591352462768555,0.0,0.012229386949911714
808,9.734829825116321,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-2.384185791015625e-07,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.012125073000788689
809,9.747095749014989,0.0575219988822937,0.057515740394592285,0.9970265030860901,0.99700927734375,0,0,2.6881694793701172e-05,2.0623207092285156e-05,1.722574234008789e-05,0.0,0.012265923898667097
810,9.759178100153804,0.05751943588256836,0.057513654232025146,0.9970234036445618,0.99700927734375,0,0,-2.562999725341797e-06,-2.086162567138672e-06,-3.0994415283203125e-06,0.0,0.012082351138815284
811,9.771196376997977,0.053793907165527344,0.05576282739639282,0.9962932467460632,0.99700927734375,0,0,-0.0037255287170410156,-0.0017508268356323242,-0.0007301568984985352,0.0,0.01201827684417367
812,9.783464098116383,0.0574953556060791,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,0.003701448440551758,0.0017325282096862793,0.0007162690162658691,0.0,0.012267721118405461
813,9.795544597087428,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-2.384185791015625e-07,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.012080498971045017
814,9.807726577157155,0.057592809200286865,0.05763876438140869,0.9971584677696228,0.99700927734375,0,0,9.769201278686523e-05,0.0001436471939086914,0.00014919042587280273,0.0,0.012181980069726706
815,9.819821872049943,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-9.757280349731445e-05,-0.00014352798461914062,-0.00014907121658325195,0.0,0.012095294892787933
816,9.832219443982467,0.05575937032699585,0.05677640438079834,0.9967966675758362,0.99700927734375,0,0,-0.0017358660697937012,-0.0007188320159912109,-0.00021272897720336914,0.0,0.012397571932524443
817,9.844457460101694,0.057498931884765625,0.057498037815093994,0.9970114827156067,0.99700927734375,0,0,0.0017395615577697754,0.0007216334342956543,0.0002148151397705078,0.0,0.012238016119226813
818,9.856478126021102,0.057496488094329834,0.05749619007110596,0.9970100522041321,0.99700927734375,0,0,-2.4437904357910156e-06,-1.8477439880371094e-06,-1.430511474609375e-06,0.0,0.012020665919408202
819,9.868719364982098,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.3709068298339844e-06,-1.0728836059570312e-06,-7.748603820800781e-07,0.0,0.01224123896099627
820,9.88092371611856,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.0122043511364609
821,9.89331752806902,0.05750828981399536,0.057505130767822266,0.9970176219940186,0.99700927734375,0,0,1.3172626495361328e-05,1.0013580322265625e-05,8.344650268554688e-06,0.0,0.012393811950460076
822,9.905455934116617,0.05750608444213867,0.057503461837768555,0.997015655040741,0.99700927734375,0,0,-2.205371856689453e-06,-1.6689300537109375e-06,-1.9669532775878906e-06,0.0,0.012138406047597528
823,9.917486804071814,0.057496845722198486,0.057496488094329834,0.997010350227356,0.99700927734375,0,0,-9.238719940185547e-06,-6.973743438720703e-06,-5.304813385009766e-06,0.0,0.012030869955196977
824,9.929817931028083,0.057559967041015625,0.05754572153091431,0.9970484375953674,0.99700927734375,0,0,6.312131881713867e-05,4.9233436584472656e-05,3.808736801147461e-05,0.0,0.012331126956269145
825,9.94218900310807,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-6.473064422607422e-05,-5.048513412475586e-05,-3.904104232788086e-05,0.0,0.012371072079986334
826,9.954246613197029,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.012057610088959336
827,9.966551444027573,0.05751079320907593,0.05006837844848633,0.9923175573348999,0.99700927734375,0,0,1.5676021575927734e-05,-0.007426738739013672,-0.004691720008850098,0.0,0.012304830830544233
828,9.97868996206671,0.05752110481262207,0.05761760473251343,0.9971550703048706,0.99700927734375,0,0,1.0311603546142578e-05,0.0075492262840271,0.004837512969970703,0.0,0.012138518039137125
829,9.990810535149649,0.05763882398605347,0.057594478130340576,0.9970890879631042,0.967254638671875,0,0,0.00011771917343139648,-2.3126602172851562e-05,-6.598234176635742e-05,-0.029754638671875,0.01212057308293879
830,10.003933251136914,0.0575641393661499,0.05754917860031128,0.9970511794090271,0.99700927734375,0,0,-7.468461990356445e-05,-4.5299530029296875e-05,-3.790855407714844e-05,0.029754638671875,0.01312271598726511
831,10.016112249111757,0.0574985146522522,0.05749768018722534,0.9970112442970276,0.99700927734375,0,0,-6.562471389770508e-05,-5.14984130859375e-05,-3.993511199951172e-05,0.0,0.012178997974842787
832,10.02822247100994,0.05750209093093872,0.057500362396240234,0.9970136284828186,0.99700927734375,0,0,3.5762786865234375e-06,2.682209014892578e-06,2.384185791015625e-06,0.0,0.012110221898183227
833,10.04048395017162,0.05749523639678955,0.05749523639678955,0.99700927734375,0.99700927734375,0,0,-6.854534149169922e-06,-5.125999450683594e-06,-4.351139068603516e-06,0.0,0.012261479161679745
834,10.052840022137389,0.057601332664489746,0.057581186294555664,0.9970775842666626,0.99700927734375,0,0,0.00010609626770019531,8.594989776611328e-05,6.830692291259766e-05,0.0,0.012356071965768933
835,10.06484802113846,0.05763447284698486,0.05761533975601196,0.9971086382865906,0.99700927734375,0,0,3.314018249511719e-05,3.415346145629883e-05,3.1054019927978516e-05,0.0,0.012007999001070857
836,10.07719698199071,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.0001392364501953125,-0.00012010335922241211,-9.924173355102539e-05,0.0,0.012348960852250457
837,10.08931649918668,0.0575486421585083,0.05753666162490845,0.9970442652702332,0.99700927734375,0,0,5.340576171875e-05,4.1425228118896484e-05,3.4868717193603516e-05,0.0,0.01211951719596982
838,10.101481683086604,0.05515646934509277,0.05670875310897827,0.9969620704650879,0.99700927734375,0,0,-0.0023921728134155273,-0.0008279085159301758,-8.219480514526367e-05,0.0,0.012165183899924159
839,10.113352054031566,0.05749553442001343,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,0.0023390650749206543,0.0007866024971008301,4.744529724121094e-05,0.0,0.011870370944961905
840,10.126625898992643,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-4.172325134277344e-07,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.013273844961076975
841,10.138813675148413,0.05005645751953125,0.05378621816635132,0.9947503209114075,0.99700927734375,0,0,-0.00743865966796875,-0.0037088990211486816,-0.0022589564323425293,0.0,0.012187776155769825
842,10.150807045167312,0.05749541521072388,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,0.007438957691192627,0.003709137439727783,0.002259194850921631,0.0,0.01199337001889944
843,10.163064377149567,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-2.980232238769531e-07,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.012257331982254982
844,10.175096153980121,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012031776830554008
845,10.187214671168476,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012118517188355327
846,10.199465114157647,0.05752718448638916,0.057519733905792236,0.9970250129699707,0.99700927734375,0,0,3.2067298889160156e-05,2.4616718292236328e-05,1.5735626220703125e-05,0.0,0.012250442989170551
847,10.211829130072147,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-3.1948089599609375e-05,-2.4497509002685547e-05,-1.5616416931152344e-05,0.0,0.01236401591449976
848,10.224114758195356,0.057495713233947754,0.0574955940246582,0.9970096945762634,0.99700927734375,0,0,4.76837158203125e-07,3.5762786865234375e-07,2.980232238769531e-07,0.0,0.01228562812320888
849,10.236106405034661,0.057569026947021484,0.05755329132080078,0.9970585107803345,0.99700927734375,0,0,7.331371307373047e-05,5.7697296142578125e-05,4.881620407104492e-05,0.0,0.011991646839305758
850,10.2482074231375,0.05728113651275635,0.05751776695251465,0.9971070289611816,0.99700927734375,0,0,-0.0002878904342651367,-3.552436828613281e-05,4.851818084716797e-05,0.0,0.012101018102839589
851,10.260171052068472,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,0.00021409988403320312,-2.2530555725097656e-05,-9.763240814208984e-05,0.0,0.011963628930971026
852,10.272420790977776,0.057499468326568604,0.057498812675476074,0.9970120191574097,0.99700927734375,0,0,4.231929779052734e-06,3.5762786865234375e-06,2.6226043701171875e-06,0.0,0.012249738909304142
853,10.28442854899913,0.057495176792144775,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-4.291534423828125e-06,-3.6954879760742188e-06,-2.7418136596679688e-06,0.0,0.012007758021354675
854,10.29654864105396,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-5.960464477539063e-08,0.0,0.0,0.0,0.012120092054829001
855,10.308609770145267,0.05755132436752319,0.05753844976425171,0.9970425367355347,0.99700927734375,0,0,5.620718002319336e-05,4.3332576751708984e-05,3.325939178466797e-05,0.0,0.01206112909130752
856,10.321106674149632,0.05749768018722534,0.05749708414077759,0.9970109462738037,0.99700927734375,0,0,-5.364418029785156e-05,-4.1365623474121094e-05,-3.159046173095703e-05,0.0,0.012496904004365206
857,10.33319263602607,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-2.562999725341797e-06,-1.9669532775878906e-06,-1.6689300537109375e-06,0.0,0.012085961876437068
858,10.345320597989485,0.05760836601257324,0.05758768320083618,0.9970890879631042,0.99700927734375,0,0,0.00011324882507324219,9.256601333618164e-05,7.981061935424805e-05,0.0,0.012127961963415146
859,10.35756028117612,0.053934454917907715,0.055901288986206055,0.9961565136909485,0.99700927734375,0,0,-0.0036739110946655273,-0.001686394214630127,-0.0009325742721557617,0.0,0.012239683186635375
860,10.369491744088009,0.057522356510162354,0.05751597881317139,0.9970266819000244,0.99700927734375,0,0,0.0035879015922546387,0.001614689826965332,0.0008701682090759277,0.0,0.011931462911888957
861,10.381634650053456,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-2.7120113372802734e-05,-2.0742416381835938e-05,-1.728534698486328e-05,0.0,0.012142905965447426
862,10.393824241124094,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.012189591070637107
863,10.405838296050206,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012014054926112294
864,10.417824314208701,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.011986018158495426
865,10.43034497811459,0.05458879470825195,0.05617469549179077,0.9962887167930603,0.99700927734375,0,0,-0.002906322479248047,-0.0013204216957092285,-0.0007205605506896973,0.0,0.012520663905888796
866,10.442590291146189,0.0574953556060791,0.0574953556060791,0.9970093965530396,0.99700927734375,0,0,0.0029065608978271484,0.00132066011428833,0.000720679759979248,0.0,0.012245313031598926
867,10.454728660173714,0.05762779712677002,0.05772656202316284,0.9972575306892395,0.99700927734375,0,0,0.00013244152069091797,0.00023120641708374023,0.00024813413619995117,0.0,0.012138369027525187
868,10.467069825157523,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.00013256072998046875,-0.00023132562637329102,-0.00024813413619995117,0.0,0.012341164983808994
869,10.479106787126511,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.01203696196898818
870,10.491190415108576,0.05749565362930298,0.05749553442001343,0.9970096349716187,0.99700927734375,0,0,5.364418029785156e-07,4.172325134277344e-07,3.5762786865234375e-07,0.0,0.012083627982065082
871,10.503357988083735,0.057512760162353516,0.05763447284698486,0.9971850514411926,0.99700927734375,0,0,1.710653305053711e-05,0.00013893842697143555,0.0001754164695739746,0.0,0.012167572975158691
872,10.515437469119206,0.05759316682815552,0.05765414237976074,0.9971777200698853,0.99700927734375,0,0,8.040666580200195e-05,1.9669532775878906e-05,-7.331371307373047e-06,0.0,0.012079481035470963
873,10.527537930058315,0.05758780241012573,0.05756908655166626,0.9970628619194031,0.99700927734375,0,0,-5.364418029785156e-06,-8.505582809448242e-05,-0.00011485815048217773,0.0,0.012100460939109325
874,10.540098187047988,0.057496607303619385,0.05749630928039551,0.9970102310180664,0.99700927734375,0,0,-9.119510650634766e-05,-7.277727127075195e-05,-5.263090133666992e-05,0.0,0.01256025698967278
