i,t_rel,timestamp,pos_estimate,vel_estimate,raw_position_deg,filtered_position_deg,position_deg,measured_position_deg,velocity_deg_per_sec,raw_velocity_deg_per_sec,current,pos_estimate_delta,raw_position_delta_deg,position_delta_deg,error
213,11.030929294181988,2026-06-30T15:04:29.052+07:00,0.007761836051940918,-0.012679682113230228,4.657101631164551,4.6502672811971255,4.6502672811971255,4.593101631164551,1.386766743303821,-7.607809267938137,0.0,-0.00024759769439697266,-0.1485586166381836,-0.007965573857205754,
214,11.08267314103432,2026-06-30T15:04:29.102+07:00,0.007008790969848633,-0.016926521435379982,4.20527458190918,4.410070638040557,4.410070638040557,4.14127458190918,-2.38585946667298,-10.15591286122799,0.0,-0.0007530450820922852,-0.4518270492553711,-0.24019664315656541,
215,11.13447215501219,2026-06-30T15:04:29.154+07:00,0.005899190902709961,-0.02615777589380741,3.5395145416259766,3.9459889285011975,3.9459889285011975,3.4755145416259765,-6.407884199855613,-15.694665536284447,0.0,-0.0011096000671386719,-0.6657600402832031,-0.46408170953935723,
216,11.186379539081827,2026-06-30T15:04:29.203+07:00,0.00472491979598999,-0.02297651208937168,2.834951877593994,3.346031664292715,3.346031664292715,2.770951877593994,-9.817167159229006,-13.785907253623009,0.0,-0.0011742711067199707,-0.7045626640319824,-0.5999572642084843,
217,11.23838925617747,2026-06-30T15:04:29.255+07:00,0.0034672021865844727,-0.026381460949778557,2.0803213119506836,2.6717859593595032,2.6717859593595032,2.0163213119506835,-11.828553725882799,-15.828876569867134,0.0,-0.0012577176094055176,-0.7546305656433105,-0.6742457049332131,
218,11.29059936106205,2026-06-30T15:04:29.307+07:00,0.0021142959594726562,-0.02689560502767563,1.2685775756835938,1.9214383711397796,1.9214383711397796,1.2045775756835937,-13.595376092711003,-16.137363016605377,0.0,-0.0013529062271118164,-0.8117437362670898,-0.7503475882197108,
219,11.342603855999187,2026-06-30T15:04:29.358+07:00,0.0007444024085998535,-0.028922168537974358,0.4466414451599121,1.1267950193932244,1.1267950193932244,0.3826414451599121,-14.679399352092846,-17.353301122784615,0.0,-0.0013698935508728027,-0.8219361305236816,-0.7946433517465437,
220,11.394706239225343,2026-06-30T15:04:29.412+07:00,-0.0005698204040527344,-0.024205952882766724,-0.3418922424316406,0.3311726358536213,0.3311726358536213,359.59410775756834,-14.775752468297204,-14.523571729660034,0.0,-0.0013142228126525879,-0.7885336875915527,-0.7956223835396088,
221,11.446654753061011,2026-06-30T15:04:29.464+07:00,-0.0019350051879882812,-0.0270446315407753,-1.1610031127929688,359.52499598375886,359.52499598375886,358.774996887207,-15.43372911620324,-16.22677892446518,0.0,-0.0013651847839355469,-0.8191108703613281,-0.8061766520947913,
222,11.498924877028912,2026-06-30T15:04:29.514+07:00,0.05940103530883789,-0.019452454522252083,35.640621185302734,20.41717956018578,20.41717956018578,35.576621185302734,224.0300418978066,-11.67147271335125,0.0,0.06133604049682617,36.8016242980957,20.89218357642693,
223,11.551063927123323,2026-06-30T15:04:29.565+07:00,0.05828535556793213,-0.02194094844162464,34.97121334075928,28.865484860197853,28.865484860197853,34.90721334075928,185.8248615269695,-13.164569064974785,0.0,-0.0011156797409057617,-0.669407844543457,8.448305300012066,
224,11.603027959121391,2026-06-30T15:04:29.615+07:00,0.057117760181427,0.03094351291656494,34.2706561088562,32.026327255329115,32.026327255329115,34.2066561088562,113.00370291127766,18.566107749938965,0.0,-0.001167595386505127,-0.7005572319030762,3.1608423951312545,
225,11.655878192046657,2026-06-30T15:04:29.666+07:00,0.04922550916671753,-0.2786654829978943,29.535305500030518,31.549370190053455,31.549370190053455,29.471305500030518,36.53458379103947,-167.19928979873657,0.0,-0.007892251014709473,-4.735350608825684,-0.4769570652756556,
226,11.70769909513183,2026-06-30T15:04:29.717+07:00,0.0551530122756958,0.07239103317260742,33.09180736541748,32.4596642790044,32.4596642790044,33.02780736541748,25.069585132664752,43.43461990356445,0.0,0.0059275031089782715,3.556501865386963,0.9102940889509341,
227,11.759725016076118,2026-06-30T15:04:29.791+07:00,0.05396735668182373,-0.013931693509221077,32.38041400909424,32.47959675617955,32.47959675617955,32.31641400909424,6.148180097603388,-8.359016105532646,0.0,-0.0011856555938720703,-0.7113933563232422,0.019932477175160557,
228,11.811498529044911,2026-06-30T15:04:29.840+07:00,0.05330568552017212,0.016481757164001465,31.98341131210327,32.2030915307119,32.2030915307119,31.91941131210327,-0.7478986395112832,9.889054298400879,0.0,-0.0006616711616516113,-0.3970026969909668,-0.2765052254676448,
229,11.863663339056075,2026-06-30T15:04:29.890+07:00,0.05275106430053711,-0.01061603520065546,31.650638580322266,31.897484546531228,31.897484546531228,31.586638580322266,-4.079459654521006,-6.369621120393276,0.0,-0.0005546212196350098,-0.33277273178100586,-0.30560698418068455,
230,11.91580061102286,2026-06-30T15:04:29.943+07:00,0.052202582359313965,-0.013171524740755558,31.32154941558838,31.565372172968228,31.565372172968228,31.25754941558838,-5.399844171304335,-7.902914844453335,0.0,-0.0005484819412231445,-0.3290891647338867,-0.3321123735630067,
231,11.96792986500077,2026-06-30T15:04:29.992+07:00,0.051406800746917725,-0.019772740080952644,30.844080448150635,31.177751805313953,31.177751805313953,30.780080448150635,-6.948930972259432,-11.863644048571587,0.0,-0.0007957816123962402,-0.47746896743774414,-0.38762036765427865,
232,12.019849489210173,2026-06-30T15:04:30.042+07:00,0.05018758773803711,-0.027044208720326424,30.112552642822266,30.61316674287439,30.61316674287439,30.048552642822266,-9.818059356002603,-16.226525232195854,0.0,-0.0012192130088806152,-0.7315278053283691,-0.5645850624395621,
233,12.07207115017809,2026-06-30T15:04:30.092+07:00,0.04721951484680176,0.1462411731481552,28.331708908081055,29.559209939678638,29.559209939678638,28.267708908081055,-17.6047408832398,87.74470388889313,0.0,-0.0029680728912353516,-1.780843734741211,-1.0539568031957458,
234,12.124170534079894,2026-06-30T15:04:30.143+07:00,0.047242701053619385,0.520125687122345,28.34562063217163,28.914307486974547,28.914307486974547,28.28162063217163,-15.034181639273815,312.075412273407,0.0,2.3186206817626953e-05,0.013911724090576172,-0.6449024527040876,
235,12.17610695422627,2026-06-30T15:04:30.193+07:00,0.044005513191223145,-0.16040296852588654,26.403307914733887,27.80874386882078,27.80874386882078,26.339307914733887,-20.560329936161054,-96.24178111553192,0.0,-0.0032371878623962402,-1.9423127174377441,-1.1055636181537807,
236,12.228422282030806,2026-06-30T15:04:30.244+07:00,0.045042991638183594,0.3243613839149475,27.025794982910156,27.466559525427225,27.466559525427225,26.961794982910156,-13.19206181347327,194.6168303489685,0.0,0.0010374784469604492,0.6224870681762695,-0.3421843433935692,
237,12.281471163034439,2026-06-30T15:04:30.296+07:00,0.04574662446975708,0.00016438961029052734,27.447974681854248,27.25281032408216,27.25281032408216,27.383974681854248,-6.95228629690248,0.0986337661743164,0.0,0.0007036328315734863,0.4221796989440918,-0.21374920134508102,
238,12.333424158161506,2026-06-30T15:04:30.347+07:00,0.045806944370269775,0.08644160628318787,27.484166622161865,27.34127373600728,27.34127373600728,27.420166622161865,-1.9510918138039581,51.86496376991272,0.0,6.031990051269531e-05,0.03619194030761719,0.08846341192511886,
239,12.38522537611425,2026-06-30T15:04:30.403+07:00,0.046019673347473145,0.010371208190917969,27.611804008483887,27.436332131143285,27.436332131143285,27.547804008483887,0.23100765500524179,6.222724914550781,0.0,0.00021272897720336914,0.12763738632202148,0.09505839513599312,
240,12.437256667064503,2026-06-30T15:04:30.453+07:00,0.04661154747009277,0.013836264610290527,27.966928482055664,27.66283326421266,27.66283326421266,27.902928482055664,2.8553343729404945,8.301758766174316,0.0,0.0005918741226196289,0.35512447357177734,0.2265011330693767,
241,12.489038810133934,2026-06-30T15:04:30.502+07:00,0.0473288893699646,0.01347842812538147,28.39733362197876,28.01752749287725,28.01752749287725,28.33333362197876,5.415034928943618,8.087056875228882,0.0,0.0007173418998718262,0.4304051399230957,0.35469422866458444,
242,12.541007657069713,2026-06-30T15:04:30.551+07:00,0.048074305057525635,0.613681972026825,28.84458303451538,28.149698066546303,28.149698066546303,28.78058303451538,5.981302910678682,368.20918321609497,0.0,0.0007454156875610352,0.4472494125366211,0.13217057366904328,
243,12.59277018904686,2026-06-30T15:04:30.602+07:00,0.048909127712249756,0.01974385976791382,29.345476627349854,28.74612013837514,28.74612013837514,29.281476627349853,9.39298724121508,11.846315860748291,0.0,0.0008348226547241211,0.5008935928344727,0.5964220718288402,
244,12.644392962101847,2026-06-30T15:04:30.652+07:00,0.04993164539337158,0.020644724369049072,29.95898723602295,28.460758464771864,28.460758464771864,29.89498723602295,6.370607577542749,12.386834621429443,0.0,0.0010225176811218262,0.6135106086730957,-0.28536167360329046,
245,12.696235513081774,2026-06-30T15:04:30.727+07:00,0.046252667903900146,-1.1708670854568481,27.751600742340088,28.92507556938037,28.92507556938037,27.687600742340088,0.46339002809672536,-702.5202512741089,0.0,-0.0036789774894714355,-2.2073864936828613,0.4643171046085115,
246,12.74780911905691,2026-06-30T15:04:30.778+07:00,0.05317968130111694,0.3387026786804199,31.907808780670166,30.489848301926433,30.489848301926433,31.843808780670166,17.82915979478763,203.22160720825195,0.0,0.006927013397216797,4.156208038330078,1.5647727325460608,
247,12.799397411057726,2026-06-30T15:04:30.829+07:00,0.054594576358795166,0.029212892055511475,32.7567458152771,31.657367810392135,31.657367810392135,32.6927458152771,20.71174569105286,17.527735233306885,0.0,0.0014148950576782227,0.8489370346069336,1.1675195084657162,
248,12.850982425035909,2026-06-30T15:04:30.879+07:00,0.056009769439697266,0.5405017733573914,33.60586166381836,31.68135585752083,31.68135585752083,33.54186166381836,14.824137337356426,324.3010640144348,0.0,0.0014151930809020996,0.8491158485412598,0.02398804712868241,
249,12.90304671600461,2026-06-30T15:04:30.928+07:00,0.05748242139816284,0.03107583522796631,34.489452838897705,33.17664057840783,33.17664057840783,34.425452838897705,23.713694468231967,18.645501136779785,0.0,0.0014726519584655762,0.8835911750793457,1.4952847208869855,
250,12.95555817312561,2026-06-30T15:04:30.978+07:00,0.05893361568450928,0.0300024151802063,35.360169410705566,34.12811947569712,34.12811947569712,35.296169410705566,21.839513659409658,18.00144910812378,0.0,0.0014511942863464355,0.8707165718078613,0.9514788972892916,
251,13.007215705001727,2026-06-30T15:04:31.028+07:00,0.06045794486999512,0.36468273401260376,36.27476692199707,34.90139595665433,34.90139595665433,36.21076692199707,20.01071792237962,218.80964040756226,0.0,0.0015243291854858398,0.9145975112915039,0.7732764809572075,
252,13.058906886028126,2026-06-30T15:04:31.080+07:00,-0.0010099411010742188,0.03081369772553444,-0.6059646606445312,14.278925441691781,14.278925441691781,359.33003533935545,-211.4753766609444,18.488218635320663,0.0,-0.061467885971069336,-36.8807315826416,-20.622470514962544,
253,13.110526289092377,2026-06-30T15:04:31.128+07:00,0.00013756752014160156,0.029018092900514603,0.08254051208496094,5.944285393865361,5.944285393865361,0.018540512084960936,-184.4051888995383,17.41085574030876,0.0,0.0011475086212158203,0.6885051727294922,-8.334640047826412,
254,13.162178358063102,2026-06-30T15:04:31.178+07:00,0.0010955333709716797,0.04496977478265762,0.6573200225830078,2.794237953690678,2.794237953690678,0.5933200225830078,-112.4912915953592,26.981864869594574,0.0,0.0009579658508300781,0.5747795104980469,-3.1500474401746885,
255,13.21406359411776,2026-06-30T15:04:31.229+07:00,0.002061128616333008,0.01913861185312271,1.2366771697998047,1.7902981988654796,1.7902981988654796,1.1726771697998046,-58.01405437171705,11.483167111873627,0.0,0.0009655952453613281,0.5793571472167969,-1.0039397548252111,
256,13.265725608216599,2026-06-30T15:04:31.279+07:00,0.0031148791313171387,0.021418459713459015,1.8689274787902832,1.7249690516026825,1.7249690516026825,1.8049274787902831,-24.813343432314667,12.851075828075409,0.0,0.0010537505149841309,0.6322503089904785,-0.06532914726278705,
257,13.317744139116257,2026-06-30T15:04:31.329+07:00,0.004118204116821289,0.019280120730400085,2.4709224700927734,2.052398977210073,2.052398977210073,2.4069224700927734,-6.511425898527832,11.568072438240051,0.0,0.0010033249855041504,0.6019949913024902,0.32742992560739026,
258,13.369552690070122,2026-06-30T15:04:31.379+07:00,0.0049918293952941895,0.017149224877357483,2.9950976371765137,2.5078256518689765,2.5078256518689765,2.9310976371765136,2.625980489184496,10.28953492641449,0.0,0.0008736252784729004,0.5241751670837402,0.4554266746588951,
259,13.421235556015745,2026-06-30T15:04:31.430+07:00,0.005708158016204834,0.011985987424850464,3.4248948097229004,2.954732307315045,2.954732307315045,3.3608948097229003,6.25306837147063,7.191592454910278,0.0,0.0007163286209106445,0.4297971725463867,0.446906655446071,
260,13.472852625185624,2026-06-30T15:04:31.505+07:00,0.006150305271148682,0.003812551498413086,3.690183162689209,3.4235128459431876,3.4235128459431876,3.626183162689209,5.8997725496752,2.2875308990478516,0.0,0.00044214725494384766,0.2652883529663086,0.4687805386281525,
261,13.525079342070967,2026-06-30T15:04:31.554+07:00,0.006147265434265137,-0.0005908610764890909,3.688359260559082,3.5417471957711326,3.5417471957711326,3.624359260559082,3.792850527254615,-0.35451664589345455,0.0,-3.039836883544922e-06,-0.0018239021301269531,0.11823434982795789,
262,13.576848374214023,2026-06-30T15:04:31.606+07:00,0.0056517720222473145,-0.012213812209665775,3.3910632133483887,3.4590494324980807,3.4590494324980807,3.3270632133483886,0.5447388578719239,-7.328287325799465,0.0,-0.0004954934120178223,-0.29729604721069336,-0.08269776327304612,
263,13.62855892512016,2026-06-30T15:04:31.655+07:00,0.004929304122924805,-0.004778165835887194,2.957582473754883,3.1831472115815997,3.1831472115815997,2.8935824737548828,-3.1572919310240497,-2.866899501532316,0.0,-0.0007224678993225098,-0.43348073959350586,-0.2759022209164925,
264,13.68032214208506,2026-06-30T15:04:31.707+07:00,0.004030704498291016,0.03493339195847511,2.4184226989746094,2.7684592166800654,2.7684592166800654,2.3544226989746093,-6.050359663604313,20.960035175085068,0.0,-0.0008985996246337891,-0.5391597747802734,-0.4146879949015272,
265,13.731858101207763,2026-06-30T15:04:31.758+07:00,0.003072381019592285,-0.003809718880802393,1.843428611755371,2.254880891071859,2.254880891071859,1.779428611755371,-8.387090195272785,-2.2858313284814358,0.0,-0.0009583234786987305,-0.5749940872192383,-0.5135783256081936,
266,13.783404115121812,2026-06-30T15:04:31.806+07:00,0.0017238259315490723,-0.15647220611572266,1.0342955589294434,1.635276772787523,1.635276772787523,0.9702955589294433,-11.204343913260947,-93.8833236694336,0.0,-0.0013485550880432129,-0.8091330528259277,-0.619604118284343,
267,13.835286665009335,2026-06-30T15:04:31.857+07:00,0.0015506744384765625,-0.014277886599302292,0.9304046630859375,1.2381573655131162,1.2381573655131162,0.8664046630859374,-9.329831152220594,-8.566731959581375,0.0,-0.00017315149307250977,-0.10389089584350586,-0.39711940727440265,
268,13.88690997613594,2026-06-30T15:04:31.906+07:00,0.0007714629173278809,0.00508615467697382,0.4628777503967285,0.8113612697776503,0.8113612697776503,0.3988777503967285,-9.285189089068833,3.051692806184292,0.0,-0.0007792115211486816,-0.467526912689209,-0.42679609573545463,
269,13.938585341209546,2026-06-30T15:04:31.957+07:00,0.00022238492965698242,0.013177487067878246,0.13343095779418945,0.41688072867466425,0.41688072867466425,0.06943095779418945,-8.445352639987968,7.906492240726948,0.0,-0.0005490779876708984,-0.32944679260253906,-0.39448054110297903,
270,13.990216448204592,2026-06-30T15:04:32.009+07:00,-5.900859832763672e-05,0.010249393060803413,-0.03540515899658203,0.13363084285419982,0.13363084285419982,359.9005948410034,-6.657386613722029,6.149635836482048,0.0,-0.00028139352798461914,-0.16883611679077148,-0.2832498858204531,
271,14.041830666130409,2026-06-30T15:04:32.058+07:00,-0.0001856684684753418,-0.00021123699843883514,-0.11140108108520508,359.96137270073024,359.96137270073024,359.8245989189148,-4.806223290103431,-0.1267421990633011,0.0,-0.00012665987014770508,-0.07599592208862305,-0.17225814212395107,
272,14.09354843921028,2026-06-30T15:04:32.108+07:00,-0.00030612945556640625,0.010547393001616001,-0.18367767333984375,359.84878214371656,359.84878214371656,359.75232232666013,-3.3213044612390705,6.328435800969601,0.0,-0.00012046098709106445,-0.07227659225463867,-0.11259055701367515,
273,14.145109008066356,2026-06-30T15:04:32.158+07:00,-0.0003368854522705078,0.001964310184121132,-0.2021312713623047,359.78492554498416,359.78492554498416,359.7338687286377,-2.1371541981319346,1.1785861104726791,0.0,-3.075599670410156e-05,-0.018453598022460938,-0.06385659873240002,
274,14.196727207163349,2026-06-30T15:04:32.208+07:00,-0.0005748867988586426,-0.01844283565878868,-0.34493207931518555,359.7011153085982,359.7011153085982,359.5910679206848,-2.021209809739787,-11.065701395273209,0.0,-0.00023800134658813477,-0.14280080795288086,-0.08381023638594343,
275,14.248326166067272,2026-06-30T15:04:32.261+07:00,-0.0004450082778930664,-0.0008520326809957623,-0.26700496673583984,359.6867233629728,359.6867233629728,359.66899503326414,-1.0310336286659885,-0.5112196085974574,0.0,0.00012987852096557617,0.0779271125793457,-0.014391945625391145,
276,14.299926254199818,2026-06-30T15:04:32.309+07:00,-0.0005514621734619141,-0.0058588371612131596,-0.33087730407714844,359.650265318341,359.650265318341,359.60512269592283,-0.9258452400440116,-3.5153022967278957,0.0,-0.00010645389556884766,-0.0638723373413086,-0.03645804463184277,
277,14.351576657034457,2026-06-30T15:04:32.360+07:00,-0.0007053017616271973,-0.0015226067043840885,-0.42318105697631836,359.5812553439263,359.5812553439263,359.51281894302366,-1.2179337248896593,-0.9135640226304531,0.0,-0.0001538395881652832,-0.09230375289916992,-0.0690099744147119,
278,14.40320233721286,2026-06-30T15:04:32.410+07:00,-0.0007493495941162109,0.0014054486528038979,-0.44960975646972656,359.5283989885084,359.5283989885084,359.48639024353025,-1.104643707688548,0.8432691916823387,0.0,-4.404783248901367e-05,-0.026428699493408203,-0.052856355417873147,
279,14.456093423068523,2026-06-30T15:04:32.484+07:00,-0.0009489059448242188,-0.0006211159052327275,-0.5693435668945312,359.43731531927796,359.43731531927796,359.36665643310545,-1.2751773392094543,-0.3726695431396365,0.0,-0.0001995563507080078,-0.11973381042480469,-0.09108366923044287,
280,14.507708178134635,2026-06-30T15:04:32.512+07:00,-0.0010722875595092773,-0.002662577200680971,-0.6433725357055664,359.38667457003373,359.38667457003373,359.2926274642944,-1.4690923720301656,-1.5975463204085827,0.0,-0.0001233816146850586,-0.07402896881103516,-0.05064074924422357,
281,14.559530173195526,2026-06-30T15:04:32.590+07:00,-0.0015916824340820312,-0.00866030901670456,-0.9550094604492188,359.15018688438784,359.15018688438784,358.98099053955076,-2.795230150615047,-5.196185410022736,0.0,-0.0005193948745727539,-0.31163692474365234,-0.23648768564589773,
282,14.61100059421733,2026-06-30T15:04:32.640+07:00,0.06053262576460838,0.2111215591430664,36.31957545876503,12.067395298602037,12.067395298602037,36.25557545876503,186.01959804006566,126.67293548583984,0.0,0.062124308198690414,37.27458491921425,12.917208414214201,
283,14.662477609002963,2026-06-30T15:04:32.690+07:00,0.05962705612182617,-0.017893793061375618,35.7762336730957,25.776019828486326,25.776019828486326,35.7122336730957,229.42766973438486,-10.73627583682537,0.0,-0.0009055696427822113,-0.5433417856693268,13.708624529884275,
284,14.714143049204722,2026-06-30T15:04:32.741+07:00,0.058724045753479004,0.015157163143157959,35.2344274520874,31.27544204509986,31.27544204509986,35.1704274520874,156.10853416479682,9.094297885894775,0.0,-0.000903010368347168,-0.5418062210083008,5.499422216613539,
285,14.765860876999795,2026-06-30T15:04:32.791+07:00,0.05780380964279175,-0.01955479569733143,34.68228578567505,33.2632201207594,33.2632201207594,34.61828578567505,87.64653963685492,-11.732877418398857,0.0,-0.0009202361106872559,-0.5521416664123535,1.9877780756595484,
286,14.817509521031752,2026-06-30T15:04:32.842+07:00,0.05694395303726196,-0.017163457348942757,34.16637182235718,33.80344002090305,33.80344002090305,34.10237182235718,42.61705777067202,-10.298074409365654,0.0,-0.0008598566055297852,-0.5159139633178711,0.5402199001436543,
287,14.869047868065536,2026-06-30T15:04:32.897+07:00,0.05617910623550415,-0.015725314617156982,33.70746374130249,33.760146548661176,33.760146548661176,33.64346374130249,17.385784794938132,-9.43518877029419,0.0,-0.0007648468017578125,-0.4589080810546875,-0.043293472241884956,
288,14.921251307008788,2026-06-30T15:04:32.947+07:00,0.05533236265182495,-0.012044907547533512,33.19941759109497,33.446530164833334,33.446530164833334,33.13541759109497,3.6082634950626593,-7.226944528520107,0.0,-0.0008467435836791992,-0.5080461502075195,-0.3136163838278492,
289,14.972915617050603,2026-06-30T15:04:32.998+07:00,0.054582417011260986,-0.01630699820816517,32.74945020675659,33.0669121074732,33.0669121074732,32.68545020675659,-2.9047772852779286,-9.784198924899101,0.0,-0.0007499456405639648,-0.4499673843383789,-0.3796180573601191,
290,15.024776816135272,2026-06-30T15:04:33.047+07:00,0.05373811721801758,-0.018102945759892464,32.24287033081055,32.60966150185343,32.60966150185343,32.17887033081055,-6.657569704727081,-10.861767455935478,0.0,-0.0008442997932434082,-0.5065798759460449,-0.4572506056197767,
291,15.076569552067667,2026-06-30T15:04:33.097+07:00,0.05283385515213013,-0.019317390397191048,31.700313091278076,32.10736078076721,32.10736078076721,31.636313091278076,-8.623072215374314,-11.590434238314629,0.0,-0.0009042620658874512,-0.5425572395324707,-0.5023007210862147,
292,15.12833249103278,2026-06-30T15:04:33.147+07:00,0.05197256803512573,-0.01834908314049244,31.18354082107544,31.31497629033824,31.31497629033824,31.11954082107544,-11.074266594807296,-11.009449884295464,0.0,-0.0008612871170043945,-0.5167722702026367,-0.7923844904289581,
293,15.180465208133683,2026-06-30T15:04:33.196+07:00,0.05099529027938843,-0.019727619364857674,30.597174167633057,30.9302091794071,30.9302091794071,30.533174167633057,-9.377142986843923,-11.836571618914604,0.0,-0.0009772777557373047,-0.5863666534423828,-0.38476711093113636,
294,15.23209683317691,2026-06-30T15:04:33.247+07:00,0.0499688982963562,0.4302428662776947,29.98133897781372,30.414603783801823,30.414603783801823,29.91733897781372,-10.063062397299593,258.1457197666168,0.0,-0.0010263919830322266,-0.6158351898193359,-0.5156053956052915,
295,15.28359444020316,2026-06-30T15:04:33.296+07:00,0.048915326595306396,-0.019288482144474983,29.349195957183838,29.779277442606546,29.779277442606546,29.285195957183838,-11.41525877757531,-11.57308928668499,0.0,-0.0010535717010498047,-0.6321430206298828,-0.635326341195281,
296,15.33525432413444,2026-06-30T15:04:33.347+07:00,0.04778164625167847,0.050799161195755005,28.66898775100708,29.181509161744845,29.181509161744845,28.60498775100708,-11.757986416532049,30.479496717453003,0.0,-0.0011336803436279297,-0.6802082061767578,-0.5977682808617146,
297,15.38689372711815,2026-06-30T15:04:33.397+07:00,0.04660087823867798,-0.02150154300034046,27.960526943206787,28.51435666775416,28.51435666775416,27.896526943206787,-13.033576610972043,-12.900925800204277,0.0,-0.0011807680130004883,-0.708460807800293,-0.6671524939906703,
298,15.43847420415841,2026-06-30T15:04:33.448+07:00,0.04586595296859741,-0.008001715876162052,27.519571781158447,27.294316779591423,27.294316779591423,27.455571781158447,-15.459612843093623,-4.801029525697231,0.0,-0.0007349252700805664,-0.44095516204833984,-1.220039888162745,
299,15.49014681018889,2026-06-30T15:04:33.499+07:00,0.04571610689163208,0.0001639723777770996,27.429664134979248,27.3537364574804,27.3537364574804,27.365664134979248,-5.9711870695863265,0.09838342666625977,0.0,-0.00014984607696533203,-0.08990764617919922,0.05941967788896818,
300,15.541695917025208,2026-06-30T15:04:33.573+07:00,0.04588949680328369,0.010937363840639591,27.533698081970215,27.366559309212548,27.366559309212548,27.469698081970215,-0.9903959141019603,6.562418304383755,0.0,0.00017338991165161133,0.1040339469909668,0.01282285173215314,
301,15.593175987014547,2026-06-30T15:04:33.624+07:00,0.04644310474395752,0.015504419803619385,27.86586284637451,27.575346827837578,27.575346827837578,27.80186284637451,1.9784848451874624,9.30265188217163,0.0,0.0005536079406738281,0.3321647644042969,0.2087875186250301,
302,15.644882352091372,2026-06-30T15:04:33.673+07:00,0.0470045804977417,0.45209354162216187,28.20274829864502,27.88381263458628,27.88381263458628,28.13874829864502,4.407695181239649,271.2561249732971,0.0,0.0005614757537841797,0.3368854522705078,0.30846580674869983,
303,15.696421255124733,2026-06-30T15:04:33.724+07:00,0.048079073429107666,0.037446677684783936,28.8474440574646,28.34069418337333,28.34069418337333,28.7834440574646,7.244055407885642,22.46800661087036,0.0,0.0010744929313659668,0.6446957588195801,0.4568815487870381,
304,15.748036232078448,2026-06-30T15:04:33.774+07:00,0.04907041788101196,0.019781440496444702,29.442250728607178,28.903067534342302,28.903067534342302,29.378250728607178,9.51683431653101,11.868864297866821,0.0,0.0009913444519042969,0.5948066711425781,0.5623733509689828,
305,15.79983574617654,2026-06-30T15:04:33.825+07:00,0.05007201433181763,0.023640751838684082,30.043208599090576,29.466382628117792,29.466382628117792,29.979208599090576,10.413322351954427,14.18445110321045,0.0,0.001001596450805664,0.6009578704833984,0.5633150937754863,
306,15.85137957520783,2026-06-30T15:04:33.875+07:00,0.05102413892745972,0.018514811992645264,30.61448335647583,30.028704972261785,30.028704972261785,30.55048335647583,10.904089616665189,11.108887195587158,0.0,0.0009521245956420898,0.5712747573852539,0.5623223441439791,
307,15.90295508899726,2026-06-30T15:04:33.925+07:00,0.051953673362731934,0.017702579498291016,31.17220401763916,30.61049985699665,30.61049985699665,31.10820401763916,11.242950394310071,10.62154769897461,0.0,0.0009295344352722168,0.5577206611633301,0.581794884734876,
308,15.955714545212686,2026-06-30T15:04:33.974+07:00,0.052815020084381104,0.018387794494628906,31.689012050628662,31.14175531646364,31.14175531646364,31.625012050628662,10.961362783340197,11.032676696777344,0.0,0.0008613467216491699,0.516808032989502,0.5312554594669905,
309,16.00729120709002,2026-06-30T15:04:34.024+07:00,0.052946269512176514,0.453792005777359,31.767761707305908,31.51696895493277,31.51696895493277,31.703761707305908,8.517187194188221,272.2752034664154,0.0,0.00013124942779541016,0.0787496566772461,0.3752136384691198,
310,16.058869721135125,2026-06-30T15:04:34.074+07:00,0.05445903539657593,0.01405876874923706,32.67542123794556,31.9669551152897,31.9669551152897,32.61142123794556,9.738832109412545,8.435261249542236,0.0,0.001512765884399414,0.9076595306396484,0.4499861603569286,
311,16.110435865120962,2026-06-30T15:04:34.125+07:00,0.05528116226196289,0.1434456706047058,33.168697357177734,32.56400614517672,32.56400614517672,33.104697357177734,10.96026735477713,86.06740236282349,0.0,0.0008221268653869629,0.49327611923217773,0.5970510298870124,
312,16.162088508019224,2026-06-30T15:04:34.175+07:00,0.05594569444656372,0.04970961809158325,33.56741666793823,33.05325724342999,33.05325724342999,33.50341666793823,10.36683507497947,29.82577085494995,0.0,0.0006645321846008301,0.39871931076049805,0.48925109825327695,
313,16.213750226190314,2026-06-30T15:04:34.225+07:00,0.05663174390792847,0.018625915050506592,33.97904634475708,33.51606127163762,33.51606127163762,33.91504634475708,9.631213103332103,11.175549030303955,0.0,0.0006860494613647461,0.41162967681884766,0.46280402820764266,
314,16.26552561018616,2026-06-30T15:04:34.280+07:00,0.057391345500946045,0.014274001121520996,34.43480730056763,33.963366797749295,33.963366797749295,34.37080730056763,9.130314722809453,8.564400672912598,0.0,0.0007596015930175781,0.4557609558105469,0.44730552611167695,
315,16.3174231601879,2026-06-30T15:04:34.331+07:00,0.05803018808364868,0.02246195077896118,34.81811285018921,34.16384334010252,34.16384334010252,34.75411285018921,7.410601996062569,13.477170467376709,0.0,0.0006388425827026367,0.38330554962158203,0.20047654235321488,
316,16.36942026601173,2026-06-30T15:04:34.380+07:00,0.058592259883880615,0.030680179595947266,35.15535593032837,34.658305392824026,34.658305392824026,35.09135593032837,9.102332753129021,18.40810775756836,0.0,0.0005620718002319336,0.33724308013916016,0.49446205272150223,
