i,t_rel,error,timestamp,pos_estimate,raw_position_deg,measured_position_deg,filtered_position_deg,position_deg,vel_estimate,velocity_deg_per_sec,raw_velocity_deg_per_sec,pos_estimate_scaled_deg_0p06,pos_estimate_mod_0p06,pos_estimate_delta,raw_position_deg_delta,measured_position_deg_delta,filtered_position_deg_delta,position_deg_delta,velocity_deg_per_sec_delta,raw_velocity_deg_per_sec_delta
908,47.099071067990735,,2026-06-30T15:12:17.452+07:00,0.05693197250366211,341.59183502197266,341.52783502197263,341.44094553753916,341.44094553753916,0.095988929271698,0.22233869568656595,575.933575630188,341.59183502197266,0.05693197250366211,-2.9146671295166016e-05,-0.1748800277709961,-0.1748800277709961,-0.08227578183027617,-0.08227578183027617,-1.7239354978561225,-313.8631582260132
909,47.15129452198744,,2026-06-30T15:12:17.489+07:00,0.057023048400878906,342.13829040527344,342.0742904052734,341.66261624124616,341.66261624124616,0.30010509490966797,2.2621371096573486,1800.6305694580078,342.13829040527344,0.057023048400878906,9.107589721679688e-05,0.5464553833007812,0.5464553833007812,0.22167070370699093,0.22167070370699093,2.0397984139707828,1224.6969938278198
910,47.205008565913886,,2026-06-30T15:12:17.552+07:00,0.056878089904785156,341.26853942871094,341.2045394287109,341.3864423533701,341.3864423533701,0.012408196926116943,-1.4461246404228725,74.44918155670166,341.26853942871094,0.056878089904785156,-0.00014495849609375,-0.8697509765625,-0.8697509765625,-0.27617388787604114,-0.27617388787604114,-3.7082617500802213,-1726.1813879013062
911,47.256619374034926,,2026-06-30T15:12:17.604+07:00,0.04950815439224243,297.0489263534546,296.98492635345457,325.79289430940275,325.79289430940275,-1.926210641860962,-217.35602652807805,-11557.263851165771,297.0489263534546,0.04950815439224243,-0.007369935512542725,-44.21961307525635,-44.21961307525635,-15.59354804396736,-15.59354804396736,-215.90990188765517,-11631.713032722473
912,47.30852506891824,,2026-06-30T15:12:17.657+07:00,0.05505812168121338,330.3487300872803,330.28473008728025,330.85955156766556,330.85955156766556,-2.860670328140259,-51.254218279478714,-17164.021968841553,330.3487300872803,0.05505812168121338,0.005549967288970947,33.299803733825684,33.299803733825684,5.066657258262808,5.066657258262808,166.10180824859933,-5606.758117675781
913,47.360644375905395,,2026-06-30T15:12:17.707+07:00,0.05686962604522705,341.2177562713623,341.1537562713623,337.0028112932591,337.0028112932591,0.00015121698379516602,45.328562555125984,0.9073019027709961,341.2177562713623,0.05686962604522705,0.0018115043640136719,10.869026184082031,10.869026184082031,6.143259725593509,6.143259725593509,96.5827808346047,17164.929270744324
914,47.413404828868806,,2026-06-30T15:12:17.769+07:00,0.056882500648498535,341.2950038909912,341.2310038909912,339.15543786966856,339.15543786966856,0.018904149532318115,38.897606632980015,113.42489719390869,341.2950038909912,0.056882500648498535,1.2874603271484375e-05,0.07724761962890625,0.07724761962890625,2.1526265764094887,2.1526265764094887,-6.430955922145969,112.5175952911377
915,47.46773568703793,,2026-06-30T15:12:17.800+07:00,0.05687224864959717,341.233491897583,341.169491897583,339.86035677943863,339.86035677943863,0.0018873214721679688,33.298210250149864,11.323928833007812,341.233491897583,0.05687224864959717,-1.0251998901367188e-05,-0.061511993408203125,-0.061511993408203125,0.7049189097700719,0.7049189097700719,-5.59939638283015,-102.10096836090088
916,47.5197996229399,,2026-06-30T15:12:17.856+07:00,0.05319899320602417,319.193959236145,319.129959236145,332.8988846633584,332.8988846633584,-3.8579161167144775,-82.81920747685903,-23147.496700286865,319.193959236145,0.05319899320602417,-0.003673255443572998,-22.03953266143799,-22.03953266143799,-6.961472116080245,-6.961472116080245,-116.1174177270089,-23158.820629119873
917,47.571478152880445,,2026-06-30T15:12:17.904+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,337.66838865743017,337.66838865743017,-0.00023626163601875305,19.327737482356355,-1.4175698161125183,341.21739864349365,0.056869566440582275,0.0036705732345581055,22.023439407348633,22.023439407348633,4.769503994071783,4.769503994071783,102.14694495921539,23146.079130470753
918,47.62334638601169,,2026-06-30T15:12:17.955+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,339.82596605047286,339.82596605047286,-0.00022870303655508906,30.909517668654065,-1.3722182193305343,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,2.1575773930426863,2.1575773930426863,11.58178018629771,0.04535159678198397
919,47.6756416358985,,2026-06-30T15:12:18.031+07:00,0.05463719367980957,327.8231620788574,327.7591620788574,335.2588715101272,335.2588715101272,0.045517921447753906,-58.382782475251815,273.10752868652344,327.8231620788574,0.05463719367980957,-0.002232372760772705,-13.39423656463623,-13.39423656463623,-4.567094540345636,-4.567094540345636,-89.29230014390588,274.479746905854
920,47.727708886843175,,2026-06-30T15:12:18.082+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,328.61333171822054,328.61333171822054,-0.00024336577916983515,-46.20475599816601,-1.460194675019011,341.21739864349365,0.056869566440582275,0.002232372760772705,13.39423656463623,13.39423656463623,-6.645539791906685,-6.645539791906685,12.178026477085808,-274.56772336154245
921,47.77934952802025,,2026-06-30T15:12:18.134+07:00,0.05711019039154053,342.66114234924316,342.59714234924314,336.3611001869589,336.3611001869589,0.5767447352409363,64.03832520235855,3460.4684114456177,342.66114234924316,0.05711019039154053,0.00024062395095825195,1.4437437057495117,1.4437437057495117,7.747768468738343,7.747768468738343,110.24308120052456,3461.9286061206367
922,47.83118676091544,,2026-06-30T15:12:18.182+07:00,0.05664646625518799,339.87879753112793,339.8147975311279,338.6601421562797,338.6601421562797,1.2664521932601929,51.775077817492665,7598.713159561157,339.87879753112793,0.05664646625518799,-0.00046372413635253906,-2.7823448181152344,-2.7823448181152344,2.299041969320797,2.299041969320797,-12.263247384865885,4138.24474811554
923,47.882841808954254,,2026-06-30T15:12:18.233+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.20788158864275,340.20788158864275,-0.00023579598928336054,38.06724952718578,-1.4147759357001632,341.21739864349365,0.056869566440582275,0.0002231001853942871,1.3386011123657227,1.3386011123657227,1.5477394323630733,1.5477394323630733,-13.707828290306885,-7600.127935496857
924,47.93435717187822,,2026-06-30T15:12:18.286+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.8701002535082,340.8701002535082,5.459785461425781e-05,22.318788926353633,0.3275871276855469,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,0.6622186648654633,0.6622186648654633,-15.748460600832146,1.7423630633857101
925,47.98590292385779,,2026-06-30T15:12:18.336+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.03622724426845,341.03622724426845,-0.0002359748032176867,11.269139022883726,-1.4158488193061203,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,0.16612699076023318,0.16612699076023318,-11.049649903469907,-1.7434359469916672
926,48.03765032393858,,2026-06-30T15:12:18.385+07:00,0.05687582492828369,341.25494956970215,341.1909495697021,341.117036551494,341.117036551494,0.009084641933441162,5.70929268953504,54.50785160064697,341.25494956970215,0.05687582492828369,6.258487701416016e-06,0.037550926208496094,0.037550926208496094,0.08080930722553603,0.08080930722553603,-5.559846333348686,55.92370041995309
927,48.08919927896932,,2026-06-30T15:12:18.435+07:00,0.056889891624450684,341.3393497467041,341.2753497467041,341.2650078581101,341.2650078581101,0.029834449291229248,3.741974110134828,179.0066957473755,341.3393497467041,0.056889891624450684,1.4066696166992188e-05,0.08440017700195312,0.08440017700195312,0.1479713066161139,0.1479713066161139,-1.9673185794002124,124.49884414672852
928,48.14101330889389,,2026-06-30T15:12:18.485+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.2762186529792,341.2762186529792,8.392333984375e-05,1.2195354828786065,0.5035400390625,341.21739864349365,0.056869566440582275,-2.0325183868408203e-05,-0.12195110321044922,-0.12195110321044922,0.011210794869100482,0.011210794869100482,-2.5224386272562214,-178.503155708313
929,48.192666745977476,,2026-06-30T15:12:18.536+07:00,0.05687063932418823,341.2238359451294,341.1598359451294,335.9600452964568,335.9600452964568,-2.7016685009002686,-22.647690726248314,-16210.011005401611,341.2238359451294,0.05687063932418823,1.0728836059570312e-06,0.0064373016357421875,0.0064373016357421875,-5.31617335652237,-5.31617335652237,-23.86722620912692,-16210.514545440674
930,48.24440099694766,,2026-06-30T15:12:18.586+07:00,0.05687016248703003,341.2209749221802,341.15697492218015,336.61231777575347,336.61231777575347,0.000873267650604248,10.011110205820572,5.239605903625488,341.2209749221802,0.05687016248703003,-4.76837158203125e-07,-0.00286102294921875,-0.00286102294921875,0.6522724792966414,0.6522724792966414,32.658800932068885,16215.250611305237
931,48.29623063793406,,2026-06-30T15:12:18.640+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,339.2356869406147,339.2356869406147,-0.0002368092827964574,30.939967597513125,-1.4208556967787445,341.21739864349365,0.056869566440582275,-5.960464477539062e-07,-0.0035762786865234375,-0.0035762786865234375,2.6233691648612307,2.6233691648612307,20.928857391692553,-6.660461600404233
932,48.3485370548442,,2026-06-30T15:12:18.696+07:00,0.05687063932418823,341.2238359451294,341.1598359451294,340.34541850459976,340.34541850459976,0.0015138983726501465,24.158477267224995,9.083390235900879,341.2238359451294,0.05687063932418823,1.0728836059570312e-06,0.0064373016357421875,0.0064373016357421875,1.109731563985065,1.109731563985065,-6.781490330288129,10.504245932679623
933,48.40123172989115,,2026-06-30T15:12:18.750+07:00,0.056871116161346436,341.2266969680786,341.1626969680786,340.8152814484157,340.8152814484157,0.00237119197845459,14.971351455386223,14.227151870727539,341.2266969680786,0.056871116161346436,4.76837158203125e-07,0.00286102294921875,0.00286102294921875,0.46986294381594007,0.46986294381594007,-9.187125811838772,5.14376163482666
934,48.453404591884464,,2026-06-30T15:12:18.800+07:00,0.05702221393585205,342.1332836151123,342.0692836151123,341.33387012020376,341.33387012020376,0.36197370290756226,13.215866174054927,2171.8422174453735,342.1332836151123,0.05702221393585205,0.00015109777450561523,0.9065866470336914,0.9065866470336914,0.5185886717880521,0.5185886717880521,-1.7554852813312962,2157.615065574646
935,48.50578393484466,,2026-06-30T15:12:18.856+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.2381906781161,341.2381906781161,-0.00023639203573111445,4.623234129359929,-1.4183522143866867,341.21739864349365,0.056869566440582275,-0.0001526474952697754,-0.9158849716186523,-0.9158849716186523,-0.09567944208765766,-0.09567944208765766,-8.592632044694998,-2173.26056965976
936,48.55767753883265,,2026-06-30T15:12:18.914+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.35113035495726,341.35113035495726,-0.00024408103490713984,2.203514383462383,-1.464486209442839,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,0.11293967684116524,0.11293967684116524,-2.419719745897546,-0.046133995056152344
937,48.60954447486438,,2026-06-30T15:12:18.961+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.23921838111033,341.23921838111033,1.6570091247558594e-05,-0.37659231602157284,0.09942054748535156,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,-0.11191197384692941,-0.11191197384692941,-2.580106699483956,1.5639067569281906
938,48.6612678009551,,2026-06-30T15:12:19.011+07:00,0.05472588539123535,328.3553123474121,328.2913123474121,336.68939176513027,336.68939176513027,0.1896485537290573,-65.89453380095615,1137.8913223743439,328.3553123474121,0.05472588539123535,-0.002143681049346924,-12.862086296081543,-12.862086296081543,-4.549826615980066,-4.549826615980066,-65.51794148493458,1137.7919018268585
939,48.71300442283973,,2026-06-30T15:12:19.062+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,339.2835464450687,339.2835464450687,-0.00022941830684430897,0.4029097187251267,-1.3765098410658538,341.21739864349365,0.056869566440582275,0.002143681049346924,12.862086296081543,12.862086296081543,2.5941546799384128,2.5941546799384128,66.29744351968128,-1139.2678322154097
940,48.76516137691215,,2026-06-30T15:12:19.114+07:00,0.05692565441131592,341.5539264678955,341.4899264678955,340.4811708281997,340.4811708281997,0.07556504011154175,13.489865029946547,453.3902406692505,341.5539264678955,0.05692565441131592,5.608797073364258e-05,0.33652782440185547,0.33652782440185547,1.1976243831310285,1.1976243831310285,13.08695531122142,454.76675051031634
941,48.81702612899244,,2026-06-30T15:12:19.164+07:00,0.048134803771972656,288.80882263183594,288.7448226318359,322.5263807874518,322.5263807874518,-1.4806525707244873,-264.57925836263183,-8883.915424346924,288.80882263183594,0.048134803771972656,-0.008790850639343262,-52.74510383605957,-52.74510383605957,-17.954790040747923,-17.954790040747923,-278.0691233925784,-9337.305665016174
942,48.868702379986644,,2026-06-30T15:12:19.216+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,333.28348359931596,333.28348359931596,3.8623809814453125e-05,2.09297625533857,0.23174285888671875,341.21739864349365,0.056869566440582275,0.00873476266860962,52.408576011657715,52.408576011657715,10.757102811864172,10.757102811864172,266.6722346179704,8884.14716720581
943,48.920319539960474,,2026-06-30T15:12:19.265+07:00,0.056932687759399414,341.5961265563965,341.53212655639646,337.9609143068446,337.9609143068446,0.0970526933670044,54.81017985827849,582.3161602020264,341.5961265563965,0.056932687759399414,6.312131881713867e-05,0.37872791290283203,0.37872791290283203,4.677430707528629,4.677430707528629,52.71720360293992,582.0844173431396
944,48.97191873588599,,2026-06-30T15:12:19.315+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,339.8058757767013,339.8058757767013,-0.0001844763901317492,43.55312493905178,-1.1068583407904953,341.21739864349365,0.056869566440582275,-6.312131881713867e-05,-0.37872791290283203,-0.37872791290283203,1.8449614698567416,1.8449614698567416,-11.25705491922671,-583.4230185428169
945,49.02381645003334,,2026-06-30T15:12:19.367+07:00,0.0568697452545166,341.2184715270996,341.1544715270996,340.6038095024841,340.6038095024841,0.00036662817001342773,26.675043509525604,2.1997690200805664,341.2184715270996,0.0568697452545166,1.7881393432617188e-07,0.0010728836059570312,0.0010728836059570312,0.7979337257827979,0.7979337257827979,-16.878081429526173,3.3066273608710617
946,49.07543447986245,,2026-06-30T15:12:19.416+07:00,0.0568731427192688,341.2388563156128,341.1748563156128,335.9695506054215,335.9695506054215,0.0053730010986328125,-14.57824715263915,32.238006591796875,341.2388563156128,0.0568731427192688,3.3974647521972656e-06,0.020384788513183594,0.020384788513183594,-4.634258897062637,-4.634258897062637,-41.25329066216476,30.03823757171631
947,49.127745582023636,,2026-06-30T15:12:19.467+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,336.6546231965483,336.6546231965483,-0.0002450943284202367,12.694762584851269,-1.4705659705214202,341.21739864349365,0.056869566440582275,-3.5762786865234375e-06,-0.021457672119140625,-0.021457672119140625,0.6850725911268114,0.6850725911268114,27.27300973749042,-33.708572562318295
948,49.17931522289291,,2026-06-30T15:12:19.517+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,339.26202245627286,339.26202245627286,-0.00021547080541495234,34.4436624477307,-1.292824832489714,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,2.607399259724559,2.607399259724559,21.748899862879433,0.17774113803170621
949,49.231010529911146,,2026-06-30T15:12:19.567+07:00,0.056967854499816895,341.80712699890137,341.74312699890135,340.56069712878553,340.56069712878553,0.16171538829803467,29.84861269532824,970.292329788208,341.80712699890137,0.056967854499816895,9.828805923461914e-05,0.5897283554077148,0.5897283554077148,1.298674672512675,1.298674672512675,-4.595049752402463,971.5851546206977
950,49.28288137400523,,2026-06-30T15:12:19.619+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.4816984123963,340.4816984123963,-0.000230491190450266,14.444447859742954,-1.382947142701596,341.21739864349365,0.056869566440582275,-9.828805923461914e-05,-0.5897283554077148,-0.5897283554077148,-0.07899871638920786,-0.07899871638920786,-15.404164835585284,-971.6752769309096
951,49.33444927399978,,2026-06-30T15:12:19.669+07:00,0.054733872413635254,328.4032344818115,328.3392344818115,336.58471291561744,336.58471291561744,0.19830505549907684,-53.876647947301464,1189.830332994461,328.4032344818115,0.054733872413635254,-0.0021356940269470215,-12.814164161682129,-12.814164161682129,-3.896985496778882,-3.896985496778882,-68.32109580704441,1191.2132801371627
952,49.386182544985786,,2026-06-30T15:12:19.719+07:00,0.05682075023651123,340.9245014190674,340.86050141906736,339.1208589759371,339.1208589759371,0.6128190159797668,4.762386005930701,3676.914095878601,340.9245014190674,0.05682075023651123,0.0020868778228759766,12.52126693725586,12.52126693725586,2.536146060319652,2.536146060319652,58.639033953232165,2487.08376288414
953,49.437874963041395,,2026-06-30T15:12:19.794+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,330.2068679259012,330.2068679259012,0.00012010335922241211,5.391799048312805,0.7206201553344727,341.21739864349365,0.056869566440582275,4.881620407104492e-05,0.29289722442626953,0.29289722442626953,-8.913991050035918,-8.913991050035918,0.6294130423821045,-3676.1934757232666
954,49.48950680694543,,2026-06-30T15:12:19.845+07:00,0.05474597215652466,328.47583293914795,328.4118329391479,332.0689414187898,332.0689414187898,0.3790417015552521,10.319219081354824,2274.2502093315125,328.47583293914795,0.05474597215652466,-0.002123594284057617,-12.741565704345703,-12.741565704345703,1.8620734928886122,1.8620734928886122,4.927420033042019,2273.529589176178
955,49.541143317939714,,2026-06-30T15:12:19.895+07:00,0.05687582492828369,341.25494956970215,341.1909495697021,337.3630991554598,337.3630991554598,0.00916522741317749,62.425866052394646,54.99136447906494,341.25494956970215,0.05687582492828369,0.002129852771759033,12.7791166305542,12.7791166305542,5.294157736670002,5.294157736670002,52.10664697103982,-2219.2588448524475
956,49.592737718019634,,2026-06-30T15:12:19.947+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,339.56216715231415,339.56216715231415,-0.00023001435329206288,49.92280150615264,-1.3800861197523773,341.21739864349365,0.056869566440582275,-6.258487701416016e-06,-0.037550926208496094,-0.037550926208496094,2.199067996854353,2.199067996854353,-12.503064546242008,-56.37145059881732
957,49.64455245085992,,2026-06-30T15:12:19.997+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.4838695900343,340.4838695900343,-0.00023007395793683827,31.176195050606044,-1.3804437476210296,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,0.921702437720171,0.921702437720171,-18.746606455546594,-0.00035762786865234375
958,49.696214832831174,,2026-06-30T15:12:20.045+07:00,0.05692249536514282,341.53497219085693,341.4709721908569,340.98631089937095,340.98631089937095,0.08041507005691528,19.221854874259428,482.4904203414917,341.53497219085693,0.05692249536514282,5.2928924560546875e-05,0.31757354736328125,0.31757354736328125,0.502441309336632,0.502441309336632,-11.954340176346616,483.87086408911273
959,49.74787932494655,,2026-06-30T15:12:20.096+07:00,0.05514967441558838,330.8980464935303,330.83404649353025,337.4710308191146,337.4710308191146,0.20387133955955505,-47.3047398550005,1223.2280373573303,330.8980464935303,0.05514967441558838,-0.0017728209495544434,-10.63692569732666,-10.63692569732666,-3.515280080256332,-3.515280080256332,-66.52659472925993,740.7376170158386
960,49.79981570597738,,2026-06-30T15:12:20.147+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,338.62420312851685,338.62420312851685,8.52346420288086e-06,-0.7990636990391877,0.051140785217285156,341.21739864349365,0.056869566440582275,0.0017198920249938965,10.319352149963379,10.319352149963379,1.1531723094022368,1.1531723094022368,46.50567615596131,-1223.176896572113
961,49.85166382789612,,2026-06-30T15:12:20.197+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.1243546637135,340.1243546637135,-0.0002375245385337621,15.86971527161431,-1.4251472312025726,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,1.5001515351966646,1.5001515351966646,16.6687789706535,-1.4762880164198577
962,49.90331157995388,,2026-06-30T15:12:20.247+07:00,0.05652916431427002,339.1749858856201,339.1109858856201,340.01492946337703,340.01492946337703,0.5170938372612,2.909951198919238,3102.5630235671997,339.1749858856201,0.05652916431427002,-0.00034040212631225586,-2.042412757873535,-2.042412757873535,-0.10942520033648861,-0.10942520033648861,-12.959764072695073,3103.9881707984023
963,49.954788942821324,,2026-06-30T15:12:20.297+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.70550907332256,340.70550907332256,-4.386902219266631e-05,8.750325755869365,-0.26321413315599784,341.21739864349365,0.056869566440582275,0.00034040212631225586,2.042412757873535,2.042412757873535,0.6905796099455301,0.6905796099455301,5.8403745569501275,-3102.8262377003557
964,50.00623043603264,,2026-06-30T15:12:20.348+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.98198321458227,340.98198321458227,-0.0002304315858054906,6.607344287989492,-1.3825895148329437,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,0.2764741412597118,0.2764741412597118,-2.1429814678798733,-1.1193753816769458
965,50.05790377990343,,2026-06-30T15:12:20.397+07:00,0.05399519205093384,323.971152305603,323.907152305603,335.19351610825333,335.19351610825333,-0.17406722903251648,-87.71150633130846,-1044.4033741950989,323.971152305603,0.05399519205093384,-0.0028743743896484375,-17.246246337890625,-17.246246337890625,-5.7884671063289375,-5.7884671063289375,-94.31885061929795,-1043.020784680266
966,50.10971101303585,,2026-06-30T15:12:20.447+07:00,0.056870222091674805,341.2213325500488,341.1573325500488,338.65844835046056,338.65844835046056,0.0009689927101135254,0.9738223050568848,5.813956260681152,341.2213325500488,0.056870222091674805,0.002875030040740967,17.2501802444458,17.2501802444458,3.464932242207226,3.464932242207226,88.68532863636534,1050.21733045578
967,50.161404616897926,,2026-06-30T15:12:20.497+07:00,0.05685180425643921,341.11082553863525,341.04682553863523,340.0619815579867,340.0619815579867,0.6716028451919556,15.781763620126526,4029.6170711517334,341.11082553863525,0.05685180425643921,-1.8417835235595703e-05,-0.11050701141357422,-0.11050701141357422,1.4035332075261522,1.4035332075261522,14.807941315069641,4023.8031148910522
968,50.21312209102325,,2026-06-30T15:12:20.548+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.6922749248669,340.6922749248669,-0.0002456903748679906,13.548389704785713,-1.4741422492079437,341.21739864349365,0.056869566440582275,1.7762184143066406e-05,0.10657310485839844,0.10657310485839844,0.6302933668802098,0.6302933668802098,-2.233373915340813,-4031.0912134009413
969,50.2647192128934,,2026-06-30T15:12:20.598+07:00,0.0569881796836853,341.9290781021118,341.8650781021118,341.2076616828902,341.2076616828902,0.26334118843078613,12.471664785582014,1580.0471305847168,341.9290781021118,0.0569881796836853,0.00011861324310302734,0.7116794586181641,0.7116794586181641,0.5153867580232827,0.5153867580232827,-1.0767249192036985,1581.5212728339247
970,50.316574667813256,,2026-06-30T15:12:20.649+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.1763247776387,341.1763247776387,-0.00024545195628888905,4.928310204062967,-1.4727117377333343,341.21739864349365,0.056869566440582275,-0.00011861324310302734,-0.7116794586181641,-0.7116794586181641,-0.03133690525152133,-0.03133690525152133,-7.543354581519047,-1581.5198423224501
971,50.3684132900089,,2026-06-30T15:12:20.724+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.4422429222464,341.4422429222464,-0.00023800137569196522,0.8256964250124033,-1.4280082541517913,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,0.2659181446077241,0.2659181446077241,-4.102613779050564,0.04470348358154297
972,50.41987270885147,,2026-06-30T15:12:20.774+07:00,0.0568697452545166,341.2184715270996,341.1544715270996,341.2758108605288,341.2758108605288,0.0004476308822631836,-1.4929018810715604,2.6857852935791016,341.2184715270996,0.0568697452545166,1.7881393432617188e-07,0.0010728836059570312,0.0010728836059570312,-0.1664320617176145,-0.1664320617176145,-2.3185983060839637,4.113793547730893
973,50.471594664035365,,2026-06-30T15:12:20.824+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.26198868293375,341.26198868293375,0.00012725591659545898,-1.1042940771719667,0.7635354995727539,341.21739864349365,0.056869566440582275,-1.7881393432617188e-07,-0.0010728836059570312,-0.0010728836059570312,-0.01382217759504556,-0.01382217759504556,0.3886078038995937,-1.9222497940063477
974,50.52336274902336,,2026-06-30T15:12:20.874+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.2000101782182,341.2000101782182,-0.00024539235164411366,-1.1617606922144554,-1.472354109864682,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,-0.06197850471556876,-0.06197850471556876,-0.05746661504248873,-2.235889609437436
975,50.57504270388745,,2026-06-30T15:12:20.924+07:00,0.05696660280227661,341.79961681365967,341.73561681365965,341.3768683764729,341.3768683764729,0.14329016208648682,2.2135003694274626,859.7409725189209,341.79961681365967,0.05696660280227661,9.703636169433594e-05,0.5822181701660156,0.5822181701660156,0.17685819825470617,0.17685819825470617,3.3752610616419183,861.2133266287856
976,50.626858251867816,,2026-06-30T15:12:20.975+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.39125288530613,341.39125288530613,-2.16364878724562e-05,0.14370869796618146,-0.1298189272347372,341.21739864349365,0.056869566440582275,-9.703636169433594e-05,-0.5822181701660156,-0.5822181701660156,0.01438450883324549,0.01438450883324549,-2.069791671461281,-859.8707914461556
977,50.678671614965424,,2026-06-30T15:12:21.025+07:00,0.05652916431427002,339.1749858856201,339.1109858856201,340.5623166526775,340.5623166526775,0.5169147849082947,-11.983524362110588,3101.488709449768,339.1749858856201,0.05652916431427002,-0.00034040212631225586,-2.042412757873535,-2.042412757873535,-0.8289362326286209,-0.8289362326286209,-12.127233060076769,3101.618528377003
978,50.73101582797244,,2026-06-30T15:12:21.076+07:00,0.05687004327774048,341.22025966644287,341.15625966644285,340.9049119414264,340.9049119414264,0.0008203387260437012,-1.3590364791353426,4.922032356262207,341.22025966644287,0.05687004327774048,0.000340878963470459,2.045273780822754,2.045273780822754,0.3425952887488961,0.3425952887488961,10.624487882975245,-3096.566677093506
979,50.782753134844825,,2026-06-30T15:12:21.126+07:00,0.05693763494491577,341.62580966949463,341.5618096694946,341.2429393266056,341.2429393266056,0.1055755615234375,3.461110995718001,633.453369140625,341.62580966949463,0.05693763494491577,6.759166717529297e-05,0.4055500030517578,0.4055500030517578,0.3380273851792026,0.3380273851792026,4.820147474853344,628.5313367843628
980,50.83491749688983,,2026-06-30T15:12:21.176+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.19122958210846,341.19122958210846,-0.00023031237651593983,0.8908085777314424,-1.381874259095639,341.21739864349365,0.056869566440582275,-6.80685043334961e-05,-0.40841102600097656,-0.40841102600097656,-0.05170974449714549,-0.05170974449714549,-2.5703024179865586,-634.8352433997206
981,50.886493692873046,,2026-06-30T15:12:21.227+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.1693822150584,341.1693822150584,-5.1438812079140916e-05,0.14008335087469054,-0.3086328724748455,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,-0.021847367050042976,-0.021847367050042976,-0.7507252268567519,1.0732413866207935
982,50.938365889014676,,2026-06-30T15:12:21.276+07:00,0.056974709033966064,341.8482542037964,341.78425420379637,341.3809511485857,341.3809511485857,0.17570024728775024,3.1634445514028253,1054.2014837265015,341.8482542037964,0.056974709033966064,0.00010514259338378906,0.6308555603027344,0.6308555603027344,0.21156893352730322,0.21156893352730322,3.023361200528135,1054.5101165989763
983,50.99003558489494,,2026-06-30T15:12:21.327+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.2772834528754,341.2772834528754,-0.00023007395793683827,0.0729289981640564,-1.3804437476210296,341.21739864349365,0.056869566440582275,-0.00010514259338378906,-0.6308555603027344,-0.6308555603027344,-0.10366769571032819,-0.10366769571032819,-3.090515553238769,-1055.5819274741225
984,51.042128743836656,,2026-06-30T15:12:21.376+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.20573997545745,341.20573997545745,-0.00023746491933707148,-0.7865554972304191,-1.4247895160224289,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,-0.07154347741794709,-0.07154347741794709,-0.8594844953944755,-0.044345768401399255
