i,t,axis_pos,axis_vel,mapper_pos_rel,mapper_pos_abs,working_offset,encoder_estimator_pos,spi_raw,spi_errors,spi_status
877,20.457618776941672,0.0014543533325195312,0.5995064377784729,0.002062201499938965,0.9991133213043213,-0.00299072265625,0.9990954399108887,0.9989471435546875,0,0
878,20.48111564805731,0.001965761184692383,-1.9742966890335083,0.9996211528778076,0.9979407787322998,-0.00299072265625,0.9989171624183655,0.9989471435546875,0,0
879,20.504762056050822,0.0020868778228759766,0.2974894046783447,0.0020551681518554688,0.9990429878234863,-0.00299072265625,0.9990124702453613,0.9989471435546875,0,0
880,20.52862355601974,0.002104640007019043,0.47831475734710693,0.002112269401550293,0.9991064071655273,-0.00299072265625,0.9990633130073547,0.9989471435546875,0,0
881,20.55179435503669,0.0019441843032836914,0.007683515548706055,0.0019412040710449219,0.9989497661590576,-0.00299072265625,0.9989488124847412,0.9989471435546875,0,0
882,20.575113801984116,0.0020903348922729492,0.29677337408065796,0.002054929733276367,0.9990496635437012,-0.00299072265625,0.999012291431427,0.9989471435546875,0,0
883,20.59852196997963,0.0019403696060180664,0.003287076950073242,0.0019392967224121094,0.998948335647583,-0.00299072265625,0.9989478588104248,0.9989471435546875,0,0
884,20.62173401005566,0.0019391775131225586,0.0017519593238830566,0.0019385814666748047,0.9989476203918457,-0.00299072265625,0.9989474415779114,0.9989471435546875,0,0
885,20.645252991933376,0.002062082290649414,0.19940125942230225,0.002026796340942383,0.9990122318267822,-0.00299072265625,0.9989866018295288,0.9989471435546875,0,0
886,20.668605882907286,0.9981846809387207,-0.07405727356672287,0.0012410879135131836,0.9986319541931152,-0.00299072265625,0.9929494261741638,0.9989471435546875,0,0
887,20.691905107116327,0.0020104646682739258,0.6821321249008179,0.0021532773971557617,0.9991612434387207,-0.00299072265625,0.9991074800491333,0.9989471435546875,0,0
888,20.71524173906073,0.0019385814666748047,0.0008880496025085449,0.0019383430480957031,0.9989473819732666,-0.00299072265625,0.9989474415779114,0.9989471435546875,0,0
889,20.738557684933767,0.0019385814666748047,0.0009256601333618164,0.0019383430480957031,0.9989473819732666,-0.00299072265625,0.9959456920623779,0.9989471435546875,0,0
890,20.762138205114752,0.0019379854202270508,-0.00013256074453238398,0.0019379854202270508,0.998947262763977,-0.00299072265625,0.998947262763977,0.9989471435546875,0,0
